"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"6124",6124,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-11",2012,"2012-08-10","2012-08-11",709,709,2400,2400,2,2,0.32,"Cleithrum",8,6,"17-5547-55801",21949,9812,"1","Yes",481463,50.37277778,80.23,"North","2012"
"6125",6125,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-11",2012,"2012-08-10","2012-08-11",667,667,1360,1360,1,1,0.66,"Cleithrum",7,8,"17-5547-55801",21950,9798,"1","Yes",481243,50.37277778,80.23,"North","2012"
"6126",6126,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-11",2012,"2012-08-10","2012-08-11",642,642,1220,1220,1,1,0.38,"Cleithrum",5,8,"17-5547-55801",21951,9794,"1","Yes",481218,50.37277778,80.23,"North","2012"
"6127",6127,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-11",2012,"2012-08-10","2012-08-11",517,517,540,540,2,2,0.23,"Cleithrum",2,9,"17-5547-55801",21952,9796,"1","Yes",481217,50.37277778,80.23,"North","2012"
"6128",6128,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-11",2012,"2012-08-10","2012-08-11",454,454,540,540,1,1,0.1,"Cleithrum",2,8,"17-5547-55801",21953,9816,"1","Yes",481178,50.37277778,80.23,"North","2012"
"6130",6130,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-11",2012,"2012-08-10","2012-08-11",846,846,4010,4010,1,1,0.45,"Cleithrum",11,7,"17-5547-55801",21957,9813,"1","Yes",481464,50.37277778,80.23,"North","2012"
"6132",6132,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-11",2012,"2012-08-10","2012-08-11",848,848,3700,3700,1,1,0.82,"Cleithrum",10,7,"17-5547-55801",21960,9814,"1","Yes",481495,50.37277778,80.23,"North","2012"
"6136",6136,50238015,502222,801348,"Northern Pike","Northern Pike","2012-08-13",2012,"2012-08-12","2012-08-13",704,704,2000,2000,2,2,0.36,"Cleithrum",9,5,"17-5547-55801",21965,9809,"1","Yes",481504,50.37277778,80.23,"North","2012"
"6137",6137,50249021,502442,902112,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-16","2009-07-17",720,720,1901,1901,2,2,1.5,"Cleithrum",9,6,"15-6881-55875",22025,23879,"1","Yes",247408,50.41166667,90.35333333,"North","2009"
"6138",6138,50249021,502442,902112,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-16","2009-07-17",910,910,4491,4491,2,2,1.1,"Cleithrum",9,6,"15-6881-55875",22026,23878,"1","Yes",247407,50.41166667,90.35333333,"North","2009"
"6139",6139,50249021,502442,902112,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-16","2009-07-17",519,519,663,663,2,2,0.6,"Cleithrum",6,NA,"15-6881-55875",22027,23873,"1","Yes",247391,50.41166667,90.35333333,"North","2009"
"6156",6156,50249021,502442,902112,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-15","2009-07-16",623,623,1256,1256,2,2,0.52,"Cleithrum",6,7,"15-6881-55875",22022,23911,"1","Yes",247358,50.41166667,90.35333333,"North","2009"
"6157",6157,50249021,502442,902112,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-15","2009-07-16",541,541,669,669,2,2,0.74,"Cleithrum",6,8,"15-6881-55875",22023,23898,"1","Yes",247428,50.41166667,90.35333333,"North","2009"
"6158",6158,50249021,502442,902112,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-15","2009-07-16",378,378,262,262,1,1,0.24,"Cleithrum",2,9,"15-6881-55875",22024,23910,"1","Yes",247452,50.41166667,90.35333333,"North","2009"
"6171",6171,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",582,582,1145,1145,2,2,0.25,"Cleithrum",4,8,"15-4880-55820",22108,24796,"1","Yes",252311,50.39194444,93.16888889,"North","2009"
"6172",6172,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",484,484,814,814,1,1,0.17,"Cleithrum",3,8,"15-4880-55820",22109,24798,"1","Yes",252264,50.39194444,93.16888889,"North","2009"
"6173",6173,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",609,609,975,975,2,2,0.41,"Cleithrum",7,8,"15-4880-55820",22110,24731,"1","Yes",252282,50.39194444,93.16888889,"North","2009"
"6174",6174,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",615,615,1443,1443,1,1,0.23,"Cleithrum",7,8,"15-4880-55820",22111,24732,"1","Yes",252425,50.39194444,93.16888889,"North","2009"
"6175",6175,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",640,640,1564,1564,2,2,0.22,"Cleithrum",5,8,"15-4880-55820",22112,24787,"1","Yes",252534,50.39194444,93.16888889,"North","2009"
"6176",6176,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",503,503,795,795,1,1,0.2,"Cleithrum",4,6,"15-4880-55820",22113,24788,"1","Yes",252533,50.39194444,93.16888889,"North","2009"
"6180",6180,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",560,560,1128,1128,1,1,0.28,"Cleithrum",5,6,"15-4880-55820",22118,24797,"1","Yes",252310,50.39194444,93.16888889,"North","2009"
"6181",6181,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",1048,1048,5780,5780,2,2,0.98,"Cleithrum",15,6,"15-4880-55820",22119,24789,"1","Yes",252532,50.39194444,93.16888889,"North","2009"
"6182",6182,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",552,552,891,891,2,2,0.31,"Cleithrum",4,8,"15-4880-55820",22120,24779,"1","Yes",252963,50.39194444,93.16888889,"North","2009"
"6183",6183,50269313,502331,931008,"Northern Pike","Northern Pike","2009-07-06",2009,"2009-07-06","2009-07-07",651,651,1775,1775,1,1,0.4,"Cleithrum",9,6,"15-4880-55820",22121,24778,"1","Yes",253405,50.39194444,93.16888889,"North","2009"
"6185",6185,50279226,502750,922642,"Northern Pike","Northern Pike","2009-08-31",2009,"2009-08-31","2009-09-01",511,511,607,607,2,2,0.62,"Cleithrum",4,8,"15-5394-55901",22130,24073,"1","Yes",282417,50.46388889,92.445,"North","2009"
"6186",6186,50279226,502750,922642,"Northern Pike","Northern Pike","2009-08-31",2009,"2009-08-31","2009-09-01",480,480,647,647,2,2,0.43,"Cleithrum",3,7,"15-5394-55901",22132,24074,"1","Yes",282515,50.46388889,92.445,"North","2009"
"6187",6187,50279226,502750,922642,"Northern Pike","Northern Pike","2009-08-31",2009,"2009-08-31","2009-09-01",373,373,287,287,2,2,0.37,"Cleithrum",2,9,"15-5394-55901",22135,24075,"1","Yes",282518,50.46388889,92.445,"North","2009"
"6188",6188,50309433,503058,943333,"Northern Pike","Northern Pike","2009-06-21",2009,"2009-06-21","2009-06-22",682,682,1992,1992,2,2,0.83,"Cleithrum",6,5,"15-3895-55970",22170,25128,"1","Yes",230206,50.51611111,94.55916667,"North","2009"
"6189",6189,50309433,503058,943333,"Northern Pike","Northern Pike","2009-06-21",2009,"2009-06-21","2009-06-22",716,716,1587,1587,2,2,1.3,"Cleithrum",7,7,"15-3895-55970",22171,25127,"1","Yes",230088,50.51611111,94.55916667,"North","2009"
"6193",6193,50309433,503058,943333,"Northern Pike","Northern Pike","2009-06-21",2009,"2009-06-21","2009-06-22",695,695,2038,2038,2,2,0.58,"Cleithrum",7,7,"15-3895-55970",22175,25126,"1","Yes",230201,50.51611111,94.55916667,"North","2009"
"6195",6195,50309433,503058,943333,"Northern Pike","Northern Pike","2009-06-21",2009,"2009-06-21","2009-06-22",577,577,839,839,1,1,0.99,"Cleithrum",8,7,"15-3895-55970",22178,25148,"1","Yes",230234,50.51611111,94.55916667,"North","2009"
"6202",6202,50309433,503058,943333,"Northern Pike","Northern Pike","2009-06-21",2009,"2009-06-21","2009-06-22",635,635,1281,1281,2,2,0.97,"Cleithrum",6,6,"15-3895-55970",22192,25149,"1","Yes",230235,50.51611111,94.55916667,"North","2009"
"6203",6203,50309433,503058,943333,"Northern Pike","Northern Pike","2009-06-21",2009,"2009-06-21","2009-06-22",645,645,1587,1587,2,2,0.91,"Cleithrum",7,7,"15-3895-55970",22194,25129,"1","Yes",230210,50.51611111,94.55916667,"North","2009"
"6206",6206,50339401,503333,940152,"Northern Pike","Northern Pike","2009-07-23",2009,"2009-07-23","2009-07-24",652,652,1540,1540,2,2,0.64,"Cleithrum",5,7,"15-4270-56011",22316,20050,"1","Yes",238475,50.55916667,94.03111111,"North","2009"
"6210",6210,50379116,503720,911649,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",812,812,3112,3112,1,1,1.1,"Cleithrum",9,6,"15-6217-56090",22361,19623,"1","Yes",262377,50.62222222,91.28027778,"North","2009"
"6222",6222,50409409,504012,940905,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",708,708,2136,2136,2,2,0.94,"Cleithrum",8,7,"15-4187-56135",22445,19995,"1","Yes",222164,50.67,94.15138889,"North","2009"
"6223",6223,50409409,504012,940905,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",578,578,1179,1179,1,1,0.56,"Cleithrum",4,7,"15-4187-56135",22446,19997,"1","Yes",222198,50.67,94.15138889,"North","2009"
"6224",6224,50409409,504012,940905,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",651,651,1359,1359,2,2,1.6,"Cleithrum",7,7,"15-4187-56135",22447,19996,"1","Yes",222197,50.67,94.15138889,"North","2009"
"6242",6242,50439054,504301,905424,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-16","2009-07-17",613,613,1144,1144,2,2,1.1,"Cleithrum",6,5,"15-6471-56202",22597,18382,"X1","Yes",230979,50.71694444,90.90666667,"North","2009"
"6243",6243,50439054,504301,905424,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-16","2009-07-17",675,675,1831,1831,1,1,0.8,"Cleithrum",7,3,"15-6471-56202",22598,18381,"X1","Yes",230978,50.71694444,90.90666667,"North","2009"
"6244",6244,50439054,504301,905424,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-16","2009-07-17",536,536,860,860,1,1,0.48,"Cleithrum",4,3,"15-6471-56202",22599,18380,"X1","Yes",230977,50.71694444,90.90666667,"North","2009"
"6264",6264,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",830,830,3089,3089,2,2,1.2,"Cleithrum",6,7,"15-4660-56220",22627,22246,"1","Yes",214480,50.75055556,93.48166667,"North","2009"
"6265",6265,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",500,500,757,757,1,1,0.36,"Cleithrum",3,7,"15-4660-56220",22628,22249,"1","Yes",214478,50.75055556,93.48166667,"North","2009"
"6266",6266,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",800,800,3165,3165,2,2,1.5,"Cleithrum",9,5,"15-4660-56220",22629,22250,"1","Yes",214482,50.75055556,93.48166667,"North","2009"
"6267",6267,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",645,645,1449,1449,2,2,0.58,"Cleithrum",6,6,"15-4660-56220",22630,22247,"1","Yes",214481,50.75055556,93.48166667,"North","2009"
"6268",6268,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",491,491,581,581,2,2,0.39,"Cleithrum",3,7,"15-4660-56220",22631,22248,"1","Yes",214479,50.75055556,93.48166667,"North","2009"
"6269",6269,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",743,743,2272,2272,2,2,0.6,"Cleithrum",7,7,"15-4660-56220",22632,22263,"1","Yes",214678,50.75055556,93.48166667,"North","2009"
"6270",6270,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",987,987,4601,4601,2,2,1.5,"Cleithrum",11,7,"15-4660-56220",22633,22262,"1","Yes",214677,50.75055556,93.48166667,"North","2009"
"6271",6271,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",841,841,3050,3050,2,2,0.7,"Cleithrum",9,6,"15-4660-56220",22634,22261,"1","Yes",214676,50.75055556,93.48166667,"North","2009"
"6272",6272,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",593,593,1186,1186,2,2,0.81,"Cleithrum",5,7,"15-4660-56220",22635,22265,"1","Yes",214675,50.75055556,93.48166667,"North","2009"
"6273",6273,50459330,504502,932854,"Northern Pike","Northern Pike","2009-06-15",2009,"2009-06-15","2009-06-16",491,491,561,561,2,2,0.41,"Cleithrum",4,8,"15-4660-56220",22636,22264,"1","Yes",214674,50.75055556,93.48166667,"North","2009"
"6288",6288,50469032,504601,903237,"Northern Pike","Northern Pike","2009-08-08",2009,"2009-08-08","2009-08-09",689,689,1380,1380,2,2,2,"Cleithrum",8,7,"15-6733-56270",22653,21923,"1","Yes",277356,50.76694444,90.54361111,"North","2009"
"6289",6289,50469032,504601,903237,"Northern Pike","Northern Pike","2009-08-08",2009,"2009-08-08","2009-08-09",664,664,1460,1460,2,2,1.2,"Cleithrum",8,7,"15-6733-56270",22654,21922,"1","Yes",277355,50.76694444,90.54361111,"North","2009"
"6312",6312,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",491,491,603,603,2,2,0.34,"Cleithrum",3,8,"15-4172-56262",22682,21515,"1","Yes",211317,50.78388889,94.17444444,"North","2009"
"6313",6313,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",561,561,963,963,2,2,0.38,"Cleithrum",5,8,"15-4172-56262",22683,21514,"1","Yes",211316,50.78388889,94.17444444,"North","2009"
"6314",6314,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",516,516,870,870,2,2,0.28,"Cleithrum",3,8,"15-4172-56262",22684,21513,"1","Yes",211315,50.78388889,94.17444444,"North","2009"
"6315",6315,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",524,524,850,850,1,1,0.49,"Cleithrum",5,7,"15-4172-56262",22685,21512,"1","Yes",211314,50.78388889,94.17444444,"North","2009"
"6316",6316,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",590,590,1239,1239,2,2,0.43,"Cleithrum",6,7,"15-4172-56262",22686,21510,"1","Yes",211490,50.78388889,94.17444444,"North","2009"
"6317",6317,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",577,577,1055,1055,1,1,0.56,"Cleithrum",6,7,"15-4172-56262",22687,21509,"1","Yes",211489,50.78388889,94.17444444,"North","2009"
"6318",6318,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",566,566,959,959,1,1,0.6,"Cleithrum",7,8,"15-4172-56262",22688,21508,"1","Yes",211488,50.78388889,94.17444444,"North","2009"
"6319",6319,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",815,815,3126,3126,2,2,0.78,"Cleithrum",8,7,"15-4172-56262",22689,21511,"1","Yes",211311,50.78388889,94.17444444,"North","2009"
"6325",6325,50469408,504702,941028,"Northern Pike","Northern Pike","2009-06-20",2009,"2009-06-20","2009-06-21",511,511,681,681,2,2,0.29,"Cleithrum",3,8,"15-4172-56262",22717,21516,"1","Yes",211318,50.78388889,94.17444444,"North","2009"
"6355",6355,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",771,771,2273,2273,2,2,2.3,"Cleithrum",10,5,"15-5035-56302",22824,19147,"1","Yes",236564,50.82583333,92.95083333,"North","2009"
"6357",6357,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",801,801,3800,3800,2,2,1.9,"Cleithrum",11,7,"15-5035-56302",22826,19145,"1","Yes",236537,50.82583333,92.95083333,"North","2009"
"6358",6358,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",814,814,2990,2990,2,2,1,"Cleithrum",12,7,"15-5035-56302",22827,19146,"1","Yes",236536,50.82583333,92.95083333,"North","2009"
"6359",6359,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",556,556,780,780,1,1,0.75,"Cleithrum",4,7,"15-5035-56302",22828,19144,"1","Yes",236563,50.82583333,92.95083333,"North","2009"
"6360",6360,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",558,558,977,977,2,2,0.64,"Cleithrum",6,8,"15-5035-56302",22829,19148,"1","Yes",236562,50.82583333,92.95083333,"North","2009"
"6361",6361,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",472,472,587,587,2,2,0.34,"Cleithrum",3,8,"15-5035-56302",22830,19210,"1","Yes",236596,50.82583333,92.95083333,"North","2009"
"6362",6362,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",497,497,650,650,1,1,0.57,"Cleithrum",4,7,"15-5035-56302",22831,19211,"1","Yes",236593,50.82583333,92.95083333,"North","2009"
"6363",6363,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",457,457,522,522,1,1,0.61,"Cleithrum",5,8,"15-5035-56302",22832,19213,"1","Yes",236735,50.82583333,92.95083333,"North","2009"
"6364",6364,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",429,429,398,398,1,1,0.31,"Cleithrum",3,8,"15-5035-56302",22833,19209,"1","Yes",236734,50.82583333,92.95083333,"North","2009"
"6365",6365,50499257,504933,925703,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",398,398,304,304,1,1,0.34,"Cleithrum",3,6,"15-5035-56302",22834,19212,"1","Yes",236732,50.82583333,92.95083333,"North","2009"
"6370",6370,50529017,505131,901723,"Northern Pike","Northern Pike","2009-09-08",2009,"2009-09-08","2009-09-09",623,623,1204,1204,2,2,0.82,"Cleithrum",8,7,"15-6908-56374",22913,21896,"1","Yes",277170,50.85861111,90.28972222,"North","2009"
"6371",6371,50529017,505131,901723,"Northern Pike","Northern Pike","2009-09-08",2009,"2009-09-08","2009-09-09",585,585,971,971,1,1,0.56,"Cleithrum",5,6,"15-6908-56374",22915,21895,"1","Yes",277163,50.85861111,90.28972222,"North","2009"
"6388",6388,50529017,505131,901723,"Northern Pike","Northern Pike","2009-09-08",2009,"2009-09-08","2009-09-09",624,624,1206,1206,2,2,0.39,"Cleithrum",5,6,"15-6908-56374",22933,21879,"1","Yes",277126,50.85861111,90.28972222,"North","2009"
"6397",6397,50539403,505344,940335,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-19","2009-08-20",633,633,1321,1321,1,1,1,"Cleithrum",8,8,"15-4255-56385",22973,24586,"1","Yes",284300,50.89555556,94.05972222,"North","2009"
"6398",6398,50539403,505344,940335,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-19","2009-08-20",572,572,992,992,1,1,0.89,"Cleithrum",4,7,"15-4255-56385",22975,24642,"1","Yes",284335,50.89555556,94.05972222,"North","2009"
"6414",6414,50569416,505615,941604,"Northern Pike","Northern Pike","2009-08-12",2009,"2009-08-12","2009-08-13",651,651,1164,1164,2,2,1.5,"Cleithrum",7,6,"15-4109-56434",23046,22172,"1","Yes",278533,50.9375,94.26777778,"North","2009"
"6415",6415,50569416,505615,941604,"Northern Pike","Northern Pike","2009-08-12",2009,"2009-08-12","2009-08-13",456,456,472,472,1,1,0.4,"Cleithrum",2,8,"15-4109-56434",23049,22173,"1","Yes",278534,50.9375,94.26777778,"North","2009"
"6422",6422,50589018,505858,901803,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",981,981,7100,7100,2,2,0.84,"Cleithrum",14,5,"15-6895-56512",23131,22333,"1","Yes",279432,50.98277778,90.30083333,"North","2009"
"6423",6423,50589018,505858,901803,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",663,663,1393,1393,2,2,0.39,"Cleithrum",6,7,"15-6895-56512",23132,22384,"1","Yes",279791,50.98277778,90.30083333,"North","2009"
"6424",6424,50589018,505858,901803,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",636,636,1550,1550,2,2,0.5,"Cleithrum",6,8,"15-6895-56512",23133,22350,"1","Yes",279738,50.98277778,90.30083333,"North","2009"
"6425",6425,50589018,505858,901803,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",595,595,947,947,2,2,0.29,"Cleithrum",4,7,"15-6895-56512",23136,22383,"1","Yes",279790,50.98277778,90.30083333,"North","2009"
"6426",6426,50589018,505858,901803,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",580,580,1180,1180,1,1,0.74,"Cleithrum",9,7,"15-6895-56512",23137,22351,"1","Yes",279739,50.98277778,90.30083333,"North","2009"
"6427",6427,50589018,505858,901803,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",554,554,900,900,2,2,0.32,"Cleithrum",3,8,"15-6895-56512",23139,22349,"1","Yes",279737,50.98277778,90.30083333,"North","2009"
"6443",6443,51009223,510038,922359,"Northern Pike","Northern Pike","2009-07-08",2009,"2009-07-08","2009-07-09",901,901,4599,4599,2,2,3.3,"Cleithrum",16,5,"15-5433-56498",23155,21329,"1","Yes",244392,51.01055556,92.39972222,"North","2009"
"6444",6444,51009223,510038,922359,"Northern Pike","Northern Pike","2009-07-08",2009,"2009-07-08","2009-07-09",582,582,1228,1228,1,1,0.65,"Cleithrum",4,6,"15-5433-56498",23156,21331,"1","Yes",244393,51.01055556,92.39972222,"North","2009"
"6445",6445,51009223,510038,922359,"Northern Pike","Northern Pike","2009-07-08",2009,"2009-07-08","2009-07-09",795,795,2983,2983,2,2,3,"Cleithrum",10,5,"15-5433-56498",23157,21327,"1","Yes",244354,51.01055556,92.39972222,"North","2009"
"6447",6447,51009223,510038,922359,"Northern Pike","Northern Pike","2009-07-08",2009,"2009-07-08","2009-07-09",773,773,2263,2263,2,2,1.4,"Cleithrum",8,7,"15-5433-56498",23159,21328,"1","Yes",244355,51.01055556,92.39972222,"North","2009"
"6448",6448,51009223,510038,922359,"Northern Pike","Northern Pike","2009-07-08",2009,"2009-07-08","2009-07-09",812,812,3042,3042,2,2,1.9,"Cleithrum",10,6,"15-5433-56498",23160,21330,"1","Yes",244394,51.01055556,92.39972222,"North","2009"
"6449",6449,51009223,510038,922359,"Northern Pike","Northern Pike","2009-07-08",2009,"2009-07-08","2009-07-09",603,603,1155,1155,2,2,0.79,"Cleithrum",5,7,"15-5433-56498",23161,21332,"1","Yes",244353,51.01055556,92.39972222,"North","2009"
"6450",6450,51009223,510038,922359,"Northern Pike","Northern Pike","2009-07-08",2009,"2009-07-08","2009-07-09",692,692,1723,1723,2,2,0.94,"Cleithrum",6,8,"15-5433-56498",23162,21350,"1X","Yes",244357,51.01055556,92.39972222,"North","2009"
"6468",6468,51059208,510523,920811,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",731,731,2460,2460,1,1,0.75,"Cleithrum",9,6,"15-5605-56599",23289,21034,"1","Yes",274868,51.08972222,92.13638889,"North","2009"
"6469",6469,51059208,510523,920811,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",590,590,1310,1310,2,2,0.31,"Cleithrum",5,8,"15-5605-56599",23291,21035,"1","Yes",274789,51.08972222,92.13638889,"North","2009"
"6480",6480,51059208,510523,920811,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",974,974,5744,5744,2,2,0.78,"Cleithrum",12,6,"15-5605-56599",23310,21033,"1","Yes",274869,51.08972222,92.13638889,"North","2009"
"6481",6481,51059208,510523,920811,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",750,750,2347,2347,2,2,0.34,"Cleithrum",6,8,"15-5605-56599",23313,21047,"1","Yes",274889,51.08972222,92.13638889,"North","2009"
"6485",6485,51129241,511215,924141,"Northern Pike","Northern Pike","2009-08-23",2009,"2009-08-23","2009-08-24",605,605,964,964,1,1,1.1,"Cleithrum",5,8,"15-5213-56724",23616,22802,"1","Yes",280673,51.20416667,92.69472222,"North","2009"
"6486",6486,51129241,511215,924141,"Northern Pike","Northern Pike","2009-08-23",2009,"2009-08-23","2009-08-24",666,666,1535,1535,1,1,1.1,"Cleithrum",7,7,"15-5213-56724",23618,22806,"1","Yes",280686,51.20416667,92.69472222,"North","2009"
"6487",6487,51129241,511215,924141,"Northern Pike","Northern Pike","2009-08-23",2009,"2009-08-23","2009-08-24",660,660,1365,1365,2,2,0.81,"Cleithrum",6,8,"15-5213-56724",23619,22801,"1","Yes",280672,51.20416667,92.69472222,"North","2009"
"6502",6502,51159315,511155,931834,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",745,745,2299,2299,2,2,0.31,"Cleithrum",9,6,"15-4784-56717",23679,24411,"1","Yes",282859,51.19861111,93.30944444,"North","2009"
"6510",6510,51159315,511155,931834,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",885,885,4650,4650,2,2,0.44,"Cleithrum",11,7,"15-4784-56717",23690,24420,"1","Yes",282588,51.19861111,93.30944444,"North","2009"
"6511",6511,51159315,511155,931834,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",746,746,2840,2840,2,2,0.33,"Cleithrum",6,5,"15-4784-56717",23691,24400,"1","Yes",282820,51.19861111,93.30944444,"North","2009"
"6512",6512,51159315,511155,931834,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",730,730,1983,1983,2,2,0.39,"Cleithrum",5,7,"15-4784-56717",23692,24421,"1","Yes",282922,51.19861111,93.30944444,"North","2009"
"6513",6513,51159315,511155,931834,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",720,720,2119,2119,2,2,0.41,"Cleithrum",5,7,"15-4784-56717",23693,24410,"1","Yes",282858,51.19861111,93.30944444,"North","2009"
"6514",6514,51159315,511155,931834,"Northern Pike","Northern Pike","2009-08-04",2009,"2009-08-04","2009-08-05",685,685,2174,2174,2,2,0.42,"Cleithrum",5,7,"15-4784-56717",23694,24409,"1","Yes",282565,51.19861111,93.30944444,"North","2009"
