"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"3470",3470,48479240,484728,924158,"Walleye","Walleye","2010-06-15",2010,"2010-06-14","2010-06-15",347,347,334,334,2,2,0.61,"Otolith",5,8,"15-5221-54041",13385,14476,"X1","Yes",295252,48.79111111,92.69944444,"Mid","2010"
"3474",3474,48488520,484828,851956,"Walleye","Walleye","2011-06-21",2011,"2011-06-20","2011-06-21",480,480,960,960,2,2,0.91,"Otolith",9,9,"16-6225-54072",13404,4947,"1","Yes",394165,48.80777778,85.33222222,"Mid","2011"
"3481",3481,48488520,484828,851956,"Walleye","Walleye","2011-06-22",2011,"2011-06-21","2011-06-22",636,636,2300,2300,2,2,1.7,"Otolith",10,9,"16-6225-54072",13412,4931,"1X","Yes",394224,48.80777778,85.33222222,"Mid","2011"
"3482",3482,48488520,484828,851956,"Walleye","Walleye","2011-06-22",2011,"2011-06-21","2011-06-22",418,418,705,705,2,2,0.87,"Otolith",6,9,"16-6225-54072",13413,4937,"1X","Yes",394182,48.80777778,85.33222222,"Mid","2011"
"3483",3483,48488520,484828,851956,"Walleye","Walleye","2011-06-22",2011,"2011-06-21","2011-06-22",394,394,415,415,1,1,0.66,"Otolith",6,9,"16-6225-54072",13414,4939,"1X","Yes",394196,48.80777778,85.33222222,"Mid","2011"
"3484",3484,48488520,484828,851956,"Walleye","Walleye","2011-06-22",2011,"2011-06-21","2011-06-22",360,360,395,395,2,2,0.52,"Otolith",5,9,"16-6225-54072",13415,4938,"1X","Yes",394192,48.80777778,85.33222222,"Mid","2011"
"3485",3485,48488520,484828,851956,"Walleye","Walleye","2011-06-22",2011,"2011-06-21","2011-06-22",359,359,340,340,1,1,1.1,"Otolith",6,9,"16-6225-54072",13416,4943,"1X","Yes",394184,48.80777778,85.33222222,"Mid","2011"
"3486",3486,48488520,484828,851956,"Walleye","Walleye","2011-06-22",2011,"2011-06-21","2011-06-22",358,358,305,305,2,2,0.59,"Otolith",5,9,"16-6225-54072",13417,4944,"1X","Yes",394193,48.80777778,85.33222222,"Mid","2011"
"3487",3487,48488520,484828,851956,"Walleye","Walleye","2011-06-22",2011,"2011-06-21","2011-06-22",344,344,285,285,1,1,1.6,"Otolith",5,9,"16-6225-54072",13418,4936,"1X","Yes",394191,48.80777778,85.33222222,"Mid","2011"
"3490",3490,48488520,484828,851956,"Walleye","Walleye","2011-06-23",2011,"2011-06-22","2011-06-23",622,622,2080,2080,2,2,1.8,"Otolith",12,7,"16-6225-54072",13424,4906,"1X","Yes",394292,48.80777778,85.33222222,"Mid","2011"
"3491",3491,48488520,484828,851956,"Walleye","Walleye","2011-06-23",2011,"2011-06-22","2011-06-23",534,534,1415,1415,2,2,1.2,"Otolith",8,8,"16-6225-54072",13425,4895,"1X","Yes",394285,48.80777778,85.33222222,"Mid","2011"
"3492",3492,48488520,484828,851956,"Walleye","Walleye","2011-06-23",2011,"2011-06-22","2011-06-23",516,516,1220,1220,2,2,0.73,"Otolith",10,7,"16-6225-54072",13426,4903,"1X","Yes",394290,48.80777778,85.33222222,"Mid","2011"
"3493",3493,48488520,484828,851956,"Walleye","Walleye","2011-06-23",2011,"2011-06-22","2011-06-23",361,361,338,338,2,2,0.59,"Otolith",5,8,"16-6225-54072",13427,4902,"1X","Yes",394289,48.80777778,85.33222222,"Mid","2011"
"3494",3494,48488520,484828,851956,"Walleye","Walleye","2011-06-24",2011,"2011-06-23","2011-06-24",490,490,1000,1000,2,2,0.55,"Otolith",6,9,"16-6225-54072",13428,4889,"1X","Yes",394398,48.80777778,85.33222222,"Mid","2011"
"3497",3497,48488520,484828,851956,"Walleye","Walleye","2011-06-24",2011,"2011-06-23","2011-06-24",494,494,1120,1120,2,2,1.3,"Otolith",9,9,"16-6225-54072",13431,4873,"1X","Yes",394366,48.80777778,85.33222222,"Mid","2011"
"3498",3498,48488520,484828,851956,"Walleye","Walleye","2011-06-24",2011,"2011-06-23","2011-06-24",482,482,1020,1020,1,1,1.4,"Otolith",9,9,"16-6225-54072",13432,4884,"1X","Yes",394276,48.80777778,85.33222222,"Mid","2011"
"3501",3501,48488520,484828,851956,"Walleye","Walleye","2011-06-25",2011,"2011-06-24","2011-06-25",628,628,2130,2130,2,2,1.2,"Otolith",10,9,"16-6225-54072",13436,4869,"1","Yes",394265,48.80777778,85.33222222,"Mid","2011"
"3506",3506,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",598,598,2002,2002,2,2,1.5,"Otolith",13,8,"15-6383-54085",13477,14791,"1X","Yes",356605,48.81611111,91.11694444,"Mid","2010"
"3507",3507,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",548,548,1648,1648,1,1,1.6,"Otolith",17,6,"15-6383-54085",13479,14799,"1X","Yes",356787,48.81611111,91.11694444,"Mid","2010"
"3508",3508,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",505,505,1121,1121,2,2,0.56,"Otolith",7,9,"15-6383-54085",13480,14804,"1X","Yes",356613,48.81611111,91.11694444,"Mid","2010"
"3509",3509,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",500,500,1244,1244,1,1,1.2,"Otolith",8,8,"15-6383-54085",13481,14814,"1","Yes",356818,48.81611111,91.11694444,"Mid","2010"
"3510",3510,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",481,481,1042,1042,2,2,0.56,"Otolith",8,8,"15-6383-54085",13482,14808,"1X","Yes",356805,48.81611111,91.11694444,"Mid","2010"
"3511",3511,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",468,468,953,953,2,2,0.8,"Otolith",8,8,"15-6383-54085",13483,14810,"1","Yes",356615,48.81611111,91.11694444,"Mid","2010"
"3512",3512,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",468,468,752,752,1,1,0.94,"Otolith",9,8,"15-6383-54085",13484,14812,"1","Yes",356816,48.81611111,91.11694444,"Mid","2010"
"3513",3513,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",460,460,804,804,2,2,0.95,"Otolith",8,8,"15-6383-54085",13485,14815,"1","Yes",356819,48.81611111,91.11694444,"Mid","2010"
"3514",3514,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",447,447,760,760,2,2,0.88,"Otolith",9,7,"15-6383-54085",13486,14818,"1X","Yes",356620,48.81611111,91.11694444,"Mid","2010"
"3515",3515,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",442,442,800,800,2,2,0.74,"Otolith",9,9,"15-6383-54085",13487,14783,"1","Yes",356766,48.81611111,91.11694444,"Mid","2010"
"3516",3516,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",437,437,691,691,2,2,0.92,"Otolith",8,8,"15-6383-54085",13488,14784,"1","Yes",356767,48.81611111,91.11694444,"Mid","2010"
"3517",3517,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",420,420,640,640,2,2,0.85,"Otolith",5,9,"15-6383-54085",13489,14811,"1","Yes",356815,48.81611111,91.11694444,"Mid","2010"
"3518",3518,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",415,415,690,690,2,2,1,"Otolith",7,8,"15-6383-54085",13490,14813,"1","Yes",356817,48.81611111,91.11694444,"Mid","2010"
"3519",3519,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",375,375,409,409,2,2,0.57,"Otolith",5,9,"15-6383-54085",13491,14807,"1X","Yes",356804,48.81611111,91.11694444,"Mid","2010"
"3520",3520,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",372,372,465,465,1,1,0.8,"Otolith",5,9,"15-6383-54085",13492,14809,"1","Yes",356614,48.81611111,91.11694444,"Mid","2010"
"3521",3521,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",355,355,360,360,1,1,0.62,"Otolith",6,9,"15-6383-54085",13493,14798,"1X","Yes",356786,48.81611111,91.11694444,"Mid","2010"
"3522",3522,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",349,349,323,323,2,2,0.72,"Otolith",5,9,"15-6383-54085",13494,14789,"1X","Yes",356603,48.81611111,91.11694444,"Mid","2010"
"3523",3523,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",342,342,314,314,2,2,0.51,"Otolith",4,9,"15-6383-54085",13495,14790,"1X","Yes",356604,48.81611111,91.11694444,"Mid","2010"
"3524",3524,48489107,484858,910701,"Walleye","Walleye","2010-08-08",2010,"2010-08-08","2010-08-09",333,333,305,305,2,2,0.39,"Otolith",4,9,"15-6383-54085",13496,14797,"1X","Yes",356785,48.81611111,91.11694444,"Mid","2010"
"3528",3528,48499058,484942,905807,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",547,547,1550,1550,2,2,1.6,"Otolith",14,8,"15-6493-54089",13589,17119,"1","Yes",345831,48.82833333,90.96861111,"Mid","2010"
"3529",3529,48499058,484942,905807,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",496,496,1250,1250,1,1,1.1,"Otolith",8,8,"15-6493-54089",13591,17121,"1","Yes",345896,48.82833333,90.96861111,"Mid","2010"
"3530",3530,48499058,484942,905807,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",489,489,960,960,2,2,0.51,"Otolith",6,8,"15-6493-54089",13592,17120,"1","Yes",345895,48.82833333,90.96861111,"Mid","2010"
"3531",3531,48499058,484942,905807,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",449,449,865,865,1,1,0.56,"Otolith",5,9,"15-6493-54089",13598,17123,"1","Yes",345900,48.82833333,90.96861111,"Mid","2010"
"3532",3532,48499058,484942,905807,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",444,444,813,813,2,2,0.66,"Otolith",6,8,"15-6493-54089",13599,17117,"1","Yes",345829,48.82833333,90.96861111,"Mid","2010"
"3534",3534,48529202,485248,920225,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",647,647,2581,2581,2,2,1.5,"Otolith",21,9,"15-5704-54143",13663,12929,"1","Yes",343434,48.88,92.04027778,"Mid","2010"
"3535",3535,48529202,485248,920225,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",586,586,1625,1625,1,1,1.1,"Otolith",8,6,"15-5704-54143",13665,12926,"1","Yes",343432,48.88,92.04027778,"Mid","2010"
"3536",3536,48529202,485248,920225,"Walleye","Walleye","2010-08-03",2010,"2010-08-03","2010-08-04",451,451,869,869,2,2,0.43,"Otolith",6,9,"15-5704-54143",13670,12927,"1","Yes",343433,48.88,92.04027778,"Mid","2010"
"3543",3543,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",690,690,3150,3150,2,2,1.1,"Otolith",16,9,"17-2953-54198",13684,4210,"1X","Yes",400318,48.89638889,83.79527778,"Mid","2011"
"3544",3544,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",426,426,725,725,1,1,0.42,"Otolith",9,9,"17-2953-54198",13685,4208,"1X","Yes",400317,48.89638889,83.79527778,"Mid","2011"
"3545",3545,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",422,422,700,700,2,2,0.27,"Otolith",6,9,"17-2953-54198",13686,4218,"1X","Yes",400349,48.89638889,83.79527778,"Mid","2011"
"3546",3546,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",390,390,500,500,2,2,0.27,"Otolith",5,9,"17-2953-54198",13687,4272,"1X","Yes",400963,48.89638889,83.79527778,"Mid","2011"
"3547",3547,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",386,386,480,480,2,2,0.19,"Otolith",5,9,"17-2953-54198",13688,4207,"1X","Yes",400303,48.89638889,83.79527778,"Mid","2011"
"3548",3548,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",366,366,450,450,2,2,0.2,"Otolith",4,9,"17-2953-54198",13689,4221,"1X","Yes",400372,48.89638889,83.79527778,"Mid","2011"
"3549",3549,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",308,308,255,255,2,2,0.14,"Otolith",3,9,"17-2953-54198",13692,4211,"1X","Yes",400332,48.89638889,83.79527778,"Mid","2011"
"3550",3550,48538347,485347,834743,"Walleye","Walleye","2011-07-05",2011,"2011-07-04","2011-07-05",308,308,240,240,2,2,0.14,"Otolith",3,9,"17-2953-54198",13693,4209,"1X","Yes",400316,48.89638889,83.79527778,"Mid","2011"
"3559",3559,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",492,492,1005,1005,2,2,0.74,"Otolith",9,9,"17-2953-54198",13706,4266,"1X","Yes",400931,48.89638889,83.79527778,"Mid","2011"
"3560",3560,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",404,404,620,620,2,2,0.33,"Otolith",6,9,"17-2953-54198",13707,4258,"1X","Yes",400889,48.89638889,83.79527778,"Mid","2011"
"3561",3561,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",398,398,565,565,2,2,0.26,"Otolith",6,9,"17-2953-54198",13708,4262,"1X","Yes",400752,48.89638889,83.79527778,"Mid","2011"
"3562",3562,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",384,384,560,560,2,2,0.28,"Otolith",5,9,"17-2953-54198",13709,4264,"1X","Yes",400754,48.89638889,83.79527778,"Mid","2011"
"3563",3563,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",372,372,470,470,1,1,0.23,"Otolith",5,9,"17-2953-54198",13710,4263,"1X","Yes",400906,48.89638889,83.79527778,"Mid","2011"
"3564",3564,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",356,356,435,435,2,2,0.28,"Otolith",5,9,"17-2953-54198",13711,4257,"1X","Yes",400751,48.89638889,83.79527778,"Mid","2011"
"3565",3565,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",296,296,220,220,1,1,0.2,"Otolith",3,9,"17-2953-54198",13712,4265,"1X","Yes",400753,48.89638889,83.79527778,"Mid","2011"
"3566",3566,48538347,485347,834743,"Walleye","Walleye","2011-07-06",2011,"2011-07-05","2011-07-06",286,286,210,210,2,2,0.16,"Otolith",3,9,"17-2953-54198",13713,4267,"1X","Yes",400755,48.89638889,83.79527778,"Mid","2011"
"3567",3567,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",460,460,800,800,1,1,0.7,"Otolith",8,8,"15-5502-54176",13788,14598,"1","Yes",309915,48.91138889,92.31583333,"Mid","2010"
"3568",3568,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",363,363,427,427,2,2,0.39,"Otolith",4,9,"15-5502-54176",13789,14623,"1","Yes",310465,48.91138889,92.31583333,"Mid","2010"
"3569",3569,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",359,359,409,409,2,2,0.44,"Otolith",4,9,"15-5502-54176",13790,14607,"1","Yes",310400,48.91138889,92.31583333,"Mid","2010"
"3570",3570,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",355,355,340,340,2,2,0.54,"Otolith",4,9,"15-5502-54176",13791,14597,"1","Yes",309916,48.91138889,92.31583333,"Mid","2010"
"3582",3582,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",442,442,753,753,2,2,0.53,"Otolith",6,9,"15-5502-54176",13808,14610,"1","Yes",310124,48.91138889,92.31583333,"Mid","2010"
"3583",3583,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",439,439,690,690,1,1,0.87,"Otolith",7,6,"15-5502-54176",13809,14619,"1","Yes",310644,48.91138889,92.31583333,"Mid","2010"
"3584",3584,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",425,425,700,700,1,1,0.75,"Otolith",8,7,"15-5502-54176",13810,14620,"1","Yes",310154,48.91138889,92.31583333,"Mid","2010"
"3585",3585,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",405,405,623,623,1,1,0.65,"Otolith",6,9,"15-5502-54176",13811,14606,"1","Yes",310403,48.91138889,92.31583333,"Mid","2010"
"3586",3586,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",390,390,505,505,2,2,0.29,"Otolith",4,9,"15-5502-54176",13812,14608,"1","Yes",310401,48.91138889,92.31583333,"Mid","2010"
"3587",3587,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",376,376,471,471,2,2,0.45,"Otolith",4,9,"15-5502-54176",13814,14609,"1","Yes",310402,48.91138889,92.31583333,"Mid","2010"
"3588",3588,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",370,370,466,466,1,1,0.3,"Otolith",4,9,"15-5502-54176",13815,14622,"1","Yes",310466,48.91138889,92.31583333,"Mid","2010"
"3589",3589,48549218,485441,921857,"Walleye","Walleye","2010-06-26",2010,"2010-06-26","2010-06-27",366,366,413,413,1,1,0.37,"Otolith",4,9,"15-5502-54176",13818,14629,"1","Yes",310516,48.91138889,92.31583333,"Mid","2010"
"3593",3593,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",604,604,2323,2323,2,2,0.9,"Otolith",10,9,"15-4396-54165",13829,15100,"1X","Yes",314856,48.90055556,93.825,"Mid","2010"
"3594",3594,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",543,543,1301,1301,2,2,1,"Otolith",13,9,"15-4396-54165",13832,15095,"X1","Yes",315698,48.90055556,93.825,"Mid","2010"
"3595",3595,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",543,543,1444,1444,2,2,0.45,"Otolith",9,8,"15-4396-54165",13833,15085,"1X","Yes",315673,48.90055556,93.825,"Mid","2010"
"3596",3596,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",516,516,1081,1081,2,2,0.88,"Otolith",9,8,"15-4396-54165",13836,15090,"1X","Yes",315674,48.90055556,93.825,"Mid","2010"
"3597",3597,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",501,501,1009,1009,1,1,1.1,"Otolith",16,9,"15-4396-54165",13837,15096,"X1","Yes",315699,48.90055556,93.825,"Mid","2010"
"3598",3598,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",449,449,747,747,1,1,0.67,"Otolith",10,7,"15-4396-54165",13839,15112,"1X","Yes",314937,48.90055556,93.825,"Mid","2010"
"3599",3599,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",410,410,598,598,2,2,0.34,"Otolith",5,9,"15-4396-54165",13841,15105,"1X","Yes",314968,48.90055556,93.825,"Mid","2010"
"3600",3600,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-28","2010-06-29",395,395,567,567,2,2,0.31,"Otolith",5,9,"15-4396-54165",13843,15113,"1X","Yes",314936,48.90055556,93.825,"Mid","2010"
"3607",3607,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",572,572,1905,1905,2,2,0.99,"Otolith",13,8,"15-4396-54165",13830,15061,"X1","Yes",314831,48.90055556,93.825,"Mid","2010"
"3608",3608,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",556,556,1741,1741,2,2,0.83,"Otolith",12,8,"15-4396-54165",13831,15065,"X1","Yes",314829,48.90055556,93.825,"Mid","2010"
"3609",3609,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",535,535,1338,1338,2,2,0.72,"Otolith",12,9,"15-4396-54165",13834,15117,"X1","Yes",314859,48.90055556,93.825,"Mid","2010"
"3610",3610,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",534,534,1302,1302,2,2,0.75,"Otolith",9,9,"15-4396-54165",13835,15119,"X1","Yes",314860,48.90055556,93.825,"Mid","2010"
"3611",3611,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",470,470,1080,1080,1,1,0.5,"Otolith",10,9,"15-4396-54165",13838,15121,"X1","Yes",314864,48.90055556,93.825,"Mid","2010"
"3612",3612,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",410,410,660,660,1,1,0.47,"Otolith",7,9,"15-4396-54165",13840,15062,"X1","Yes",314830,48.90055556,93.825,"Mid","2010"
"3613",3613,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",395,395,570,570,2,2,0.36,"Otolith",5,9,"15-4396-54165",13842,15066,"X1","Yes",314826,48.90055556,93.825,"Mid","2010"
"3614",3614,48549349,485402,934930,"Walleye","Walleye","2010-06-28",2010,"2010-06-27","2010-06-28",376,376,463,463,2,2,0.49,"Otolith",6,9,"15-4396-54165",13845,15060,"X1","Yes",314825,48.90055556,93.825,"Mid","2010"
"3615",3615,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",471,471,917,917,1,1,0.25,"Otolith",7,9,"15-7307-50900",13849,25595,"1","Yes",187503,48.9275,90.00472222,"Mid","2008"
"3616",3616,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",344,344,354,354,2,2,0.12,"Otolith",3,9,"15-7307-50900",13850,25599,"1","Yes",187542,48.9275,90.00472222,"Mid","2008"
"3617",3617,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",517,517,1296,1296,1,1,0.61,"Otolith",10,8,"15-7307-50900",13851,25598,"1","Yes",187541,48.9275,90.00472222,"Mid","2008"
"3618",3618,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",365,365,446,446,1,1,0.14,"Otolith",4,9,"15-7307-50900",13852,25593,"1","Yes",187501,48.9275,90.00472222,"Mid","2008"
"3619",3619,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",496,496,1079,1079,2,2,0.26,"Otolith",7,9,"15-7307-50900",13854,25586,"1","Yes",187499,48.9275,90.00472222,"Mid","2008"
"3620",3620,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",395,395,533,533,1,1,0.18,"Otolith",5,9,"15-7307-50900",13855,25590,"1","Yes",187524,48.9275,90.00472222,"Mid","2008"
"3621",3621,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",634,634,2270,2270,2,2,0.58,"Otolith",11,8,"15-7307-50900",13856,25585,"1","Yes",187498,48.9275,90.00472222,"Mid","2008"
"3622",3622,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",411,411,605,605,1,1,0.19,"Otolith",5,9,"15-7307-50900",13857,25594,"1","Yes",187502,48.9275,90.00472222,"Mid","2008"
"3623",3623,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",471,471,897,897,1,1,0.26,"Otolith",7,9,"15-7307-50900",13859,25589,"1","Yes",187523,48.9275,90.00472222,"Mid","2008"
"3624",3624,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",437,437,738,738,2,2,0.17,"Otolith",5,9,"15-7307-50900",13860,25588,"1","Yes",187522,48.9275,90.00472222,"Mid","2008"
"3625",3625,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",606,606,2092,2092,2,2,0.31,"Otolith",9,8,"15-7307-50900",13861,25587,"1","Yes",187520,48.9275,90.00472222,"Mid","2008"
"3626",3626,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",331,331,298,298,4,4,0.16,"Otolith",3,9,"15-7307-50900",13862,25584,"1","Yes",187497,48.9275,90.00472222,"Mid","2008"
"3627",3627,48559000,485539,900017,"Walleye","Walleye","2008-08-15",2008,"2008-08-14","2008-08-15",616,616,1982,1982,2,2,0.68,"Otolith",14,8,"15-7307-50900",13863,25600,"1","Yes",187543,48.9275,90.00472222,"Mid","2008"
"3636",3636,48578407,485743,840744,"Walleye","Walleye","2011-08-16",2011,"2011-08-15","2011-08-16",607,607,2320,2320,2,2,1.2,"Otolith",13,7,"16-7102-54270",13905,5908,"1X","Yes",443700,48.96194444,84.12888889,"Mid","2011"
"3637",3637,48578407,485743,840744,"Walleye","Walleye","2011-08-16",2011,"2011-08-15","2011-08-16",582,582,1950,1950,2,2,0.79,"Otolith",8,9,"16-7102-54270",13906,5879,"1X","Yes",443728,48.96194444,84.12888889,"Mid","2011"
"3638",3638,48578407,485743,840744,"Walleye","Walleye","2011-08-16",2011,"2011-08-15","2011-08-16",560,560,1830,1830,2,2,0.91,"Otolith",9,9,"16-7102-54270",13907,5880,"1X","Yes",443945,48.96194444,84.12888889,"Mid","2011"
"3639",3639,48578407,485743,840744,"Walleye","Walleye","2011-08-16",2011,"2011-08-15","2011-08-16",540,540,1580,1580,2,2,0.91,"Otolith",13,9,"16-7102-54270",13908,5882,"1X","Yes",443732,48.96194444,84.12888889,"Mid","2011"
"3640",3640,48578407,485743,840744,"Walleye","Walleye","2011-08-16",2011,"2011-08-15","2011-08-16",530,530,1380,1380,1,1,1,"Otolith",10,9,"16-7102-54270",13909,5889,"1X","Yes",443965,48.96194444,84.12888889,"Mid","2011"
"3641",3641,48578407,485743,840744,"Walleye","Walleye","2011-08-16",2011,"2011-08-15","2011-08-16",518,518,1340,1340,1,1,0.9,"Otolith",11,9,"16-7102-54270",13910,5877,"1X","Yes",443944,48.96194444,84.12888889,"Mid","2011"
"3642",3642,48578407,485743,840744,"Walleye","Walleye","2011-08-16",2011,"2011-08-15","2011-08-16",452,452,950,950,1,1,0.29,"Otolith",4,9,"16-7102-54270",13911,5888,"1X","Yes",443964,48.96194444,84.12888889,"Mid","2011"
"3643",3643,48578407,485743,840744,"Northern Pike","Walleye","2011-08-17",2011,"2011-08-16","2011-08-17",577,577,1877,1877,2,2,1.4,"Otolith",13,9,"16-7102-54270",13912,5864,"1X","Yes",443864,48.96194444,84.12888889,"Mid","2011"
