"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"2870",2870,48149128,481440,912853,"Smallmouth Bass","Smallmouth Bass","2010-09-03",2010,"2010-09-02","2010-09-03",323,323,436,436,2,2,0.26,"Otolith",5,7,"15-6126-53450",11044,13689,"1","Yes",365206,48.24444444,91.48138889,"Mid","2010"
"2871",2871,48149128,481440,912853,"Walleye","Walleye","2010-09-03",2010,"2010-09-02","2010-09-03",617,617,2082,2082,2,2,1.4,"Otolith",12,9,"15-6126-53450",11050,13669,"1X","Yes",365355,48.24444444,91.48138889,"Mid","2010"
"2872",2872,48149128,481440,912853,"Smallmouth Bass","Smallmouth Bass","2010-09-03",2010,"2010-09-02","2010-09-03",388,388,832,832,1,1,0.64,"Otolith",7,8,"15-6126-53450",11088,13677,"1","Yes",365367,48.24444444,91.48138889,"Mid","2010"
"2873",2873,48149128,481440,912853,"Smallmouth Bass","Smallmouth Bass","2010-09-03",2010,"2010-09-02","2010-09-03",365,365,722,722,2,2,0.57,"Otolith",5,7,"15-6126-53450",11090,13676,"1","Yes",365366,48.24444444,91.48138889,"Mid","2010"
"2874",2874,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-18","2009-08-19",298,298,234,234,2,2,0.43,"Otolith",3,9,"17-4591-53367",11094,6975,"1X","Yes",281854,48.18388889,81.54972222,"Mid","2009"
"2875",2875,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-18","2009-08-19",262,262,130,130,1,1,0.28,"Otolith",3,9,"17-4591-53367",11109,6976,"1X","Yes",281883,48.18388889,81.54972222,"Mid","2009"
"2876",2876,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-18","2009-08-19",258,258,122,122,2,2,0.36,"Otolith",3,9,"17-4591-53367",11110,6974,"1X","Yes",281853,48.18388889,81.54972222,"Mid","2009"
"2877",2877,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",392,392,515,515,2,2,1.4,"Otolith",8,9,"17-4591-53367",11091,6966,"1X","Yes",281286,48.18388889,81.54972222,"Mid","2009"
"2878",2878,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",360,360,330,330,2,2,0.58,"Otolith",5,9,"17-4591-53367",11092,6956,"1X","Yes",281256,48.18388889,81.54972222,"Mid","2009"
"2879",2879,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",302,302,226,226,1,1,0.67,"Otolith",4,9,"17-4591-53367",11093,6968,"1X","Yes",281288,48.18388889,81.54972222,"Mid","2009"
"2880",2880,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",292,292,200,200,2,2,0.76,"Otolith",3,9,"17-4591-53367",11095,6962,"1X","Yes",281265,48.18388889,81.54972222,"Mid","2009"
"2881",2881,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",272,272,156,156,2,2,0.49,"Otolith",3,9,"17-4591-53367",11096,6960,"1X","Yes",281262,48.18388889,81.54972222,"Mid","2009"
"2882",2882,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",282,282,176,176,2,2,0.57,"Otolith",4,9,"17-4591-53367",11098,6967,"1X","Yes",281287,48.18388889,81.54972222,"Mid","2009"
"2883",2883,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",608,608,2200,2200,2,2,1.9,"Otolith",10,8,"17-4591-53367",11104,6964,"1X","Yes",281267,48.18388889,81.54972222,"Mid","2009"
"2884",2884,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",480,480,1050,1050,2,2,0.96,"Otolith",6,9,"17-4591-53367",11105,6955,"1X","Yes",281255,48.18388889,81.54972222,"Mid","2009"
"2885",2885,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",272,272,170,170,2,2,0.57,"Otolith",3,9,"17-4591-53367",11106,6963,"1X","Yes",281266,48.18388889,81.54972222,"Mid","2009"
"2886",2886,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",264,264,132,132,1,1,0.63,"Otolith",3,9,"17-4591-53367",11107,6961,"1X","Yes",281263,48.18388889,81.54972222,"Mid","2009"
"2887",2887,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",262,262,144,144,2,2,0.54,"Otolith",3,9,"17-4591-53367",11108,6965,"1X","Yes",281277,48.18388889,81.54972222,"Mid","2009"
"2888",2888,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",256,256,122,122,2,2,0.67,"Otolith",3,9,"17-4591-53367",11111,6971,"1X","Yes",281291,48.18388889,81.54972222,"Mid","2009"
"2889",2889,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",246,246,104,104,1,1,0.45,"Otolith",3,9,"17-4591-53367",11113,6969,"1X","Yes",281289,48.18388889,81.54972222,"Mid","2009"
"2890",2890,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",234,234,100,100,2,2,0.47,"Otolith",3,9,"17-4591-53367",11114,6970,"1X","Yes",281290,48.18388889,81.54972222,"Mid","2009"
"2891",2891,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",206,206,66,66,2,2,0.32,"Otolith",2,9,"17-4591-53367",11115,6959,"1X","Yes",281261,48.18388889,81.54972222,"Mid","2009"
"2892",2892,48158133,481102,813259,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",202,202,65,65,1,1,0.45,"Dorsal Spine",2,8,"17-4591-53367",11116,6958,"1X","Yes",281258,48.18388889,81.54972222,"Mid","2009"
"2893",2893,48158133,481102,813259,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-19","2009-08-20",728,728,2025,2025,2,2,1,"Cleithrum",6,7,"17-4591-53367",11117,6992,"1","Yes",282092,48.18388889,81.54972222,"Mid","2009"
"2894",2894,48158133,481102,813259,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-19","2009-08-20",592,592,1150,1150,1,1,0.79,"Cleithrum",5,9,"17-4591-53367",11122,6989,"1","Yes",282089,48.18388889,81.54972222,"Mid","2009"
"2895",2895,48158133,481102,813259,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-19","2009-08-20",550,550,910,910,1,1,0.53,"Cleithrum",4,7,"17-4591-53367",11124,6993,"1","Yes",282024,48.18388889,81.54972222,"Mid","2009"
"2896",2896,48158133,481102,813259,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-19","2009-08-20",546,546,875,875,2,2,0.45,"Cleithrum",3,7,"17-4591-53367",11125,6985,"1","Yes",282049,48.18388889,81.54972222,"Mid","2009"
"2897",2897,48158133,481102,813259,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-18","2009-08-19",598,598,950,950,2,2,1.6,"Cleithrum",6,3,"17-4591-53367",11121,6978,"1","Yes",281882,48.18388889,81.54972222,"Mid","2009"
"2898",2898,48158133,481102,813259,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-18","2009-08-19",528,528,750,750,2,2,0.5,"Cleithrum",3,8,"17-4591-53367",11126,6977,"1","Yes",281881,48.18388889,81.54972222,"Mid","2009"
"2899",2899,48158133,481102,813259,"Northern Pike","Northern Pike","2009-08-19",2009,"2009-08-18","2009-08-19",476,476,580,580,2,2,0.33,"Cleithrum",3,8,"17-4591-53367",11128,6973,"1","Yes",281860,48.18388889,81.54972222,"Mid","2009"
"2900",2900,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",541,541,954,954,1,1,0.29,"Cleithrum",3,7,"15-6723-53466",11130,26191,"1","Yes",195495,48.25,90.66666667,"Mid","2008"
"2901",2901,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",528,528,864,864,2,2,0.27,"Cleithrum",2,6,"15-6723-53466",11131,26190,"1","Yes",195494,48.25,90.66666667,"Mid","2008"
"2902",2902,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",430,430,1071,1071,2,2,0.59,"Scales (left side)",9,6,"15-6723-53466",11137,26192,"1","Yes",195332,48.25,90.66666667,"Mid","2008"
"2903",2903,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",380,380,718,718,4,4,0.42,"Scales (left side)",6,7,"15-6723-53466",11138,26189,"1","Yes",195493,48.25,90.66666667,"Mid","2008"
"2904",2904,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",489,489,1747,1747,2,2,0.46,"Scales (left side)",10,6,"15-6723-53466",11142,26163,"1","Yes",195246,48.25,90.66666667,"Mid","2008"
"2905",2905,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",465,465,1338,1338,2,2,0.42,"Scales (left side)",10,3,"15-6723-53466",11144,26165,"1","Yes",195255,48.25,90.66666667,"Mid","2008"
"2906",2906,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",405,405,938,938,2,2,0.37,"Scales (left side)",7,6,"15-6723-53466",11145,26164,"1","Yes",195254,48.25,90.66666667,"Mid","2008"
"2907",2907,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",408,408,1003,1003,2,2,0.29,"Scales (left side)",6,5,"15-6723-53466",11146,26162,"1","Yes",195245,48.25,90.66666667,"Mid","2008"
"2908",2908,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",380,380,823,823,2,2,0.22,"Scales (left side)",6,7,"15-6723-53466",11147,26161,"1","Yes",195244,48.25,90.66666667,"Mid","2008"
"2909",2909,48159040,4815,9040,"Smallmouth Bass","Smallmouth Bass","2008-09-03",2008,"2008-09-03","2008-09-04",446,446,1220,1220,2,2,0.51,"Scales (left side)",9,5,"15-6723-53466",11148,26160,"1","Yes",195243,48.25,90.66666667,"Mid","2008"
"2910",2910,48159040,4815,9040,"Lake Trout","Lake Trout","2008-09-03",2008,"2008-09-03","2008-09-04",749,749,4445,4445,1,1,0.49,"Otolith",14,7,"15-6723-53466",11151,26158,"1","Yes",195234,48.25,90.66666667,"Mid","2008"
"2911",2911,48159040,4815,9040,"Lake Trout","Lake Trout","2008-09-03",2008,"2008-09-03","2008-09-04",540,540,1554,1554,2,2,0.21,"Otolith",5,8,"15-6723-53466",11152,26157,"1","Yes",195233,48.25,90.66666667,"Mid","2008"
"2912",2912,48159040,4815,9040,"Lake Trout","Lake Trout","2008-09-03",2008,"2008-09-03","2008-09-04",499,499,1147,1147,2,2,0.12,"Otolith",4,8,"15-6723-53466",11153,26156,"1","Yes",195232,48.25,90.66666667,"Mid","2008"
"2913",2913,48159040,4815,9040,"Lake Trout","Lake Trout","2008-09-03",2008,"2008-09-03","2008-09-04",363,363,447,447,1,1,0.13,"Otolith",3,8,"15-6723-53466",11154,26155,"1","Yes",195231,48.25,90.66666667,"Mid","2008"
"2914",2914,48159040,4815,9040,"Lake Trout","Lake Trout","2008-09-03",2008,"2008-09-03","2008-09-04",478,478,976,976,2,2,0.16,"Otolith",5,6,"15-6723-53466",11156,26153,"1","Yes",195207,48.25,90.66666667,"Mid","2008"
"2915",2915,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",470,470,1029,1029,2,2,0.47,"Otolith",4,9,"15-6723-53466",11158,26206,"1","Yes",195538,48.25,90.66666667,"Mid","2008"
"2916",2916,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",573,573,2126,2126,2,2,0.41,"Otolith",7,8,"15-6723-53466",11159,26205,"1","Yes",195537,48.25,90.66666667,"Mid","2008"
"2917",2917,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",383,383,554,554,1,1,0.23,"Otolith",2,9,"15-6723-53466",11160,26198,"1","Yes",195339,48.25,90.66666667,"Mid","2008"
"2918",2918,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",425,425,733,733,1,1,0.46,"Otolith",4,9,"15-6723-53466",11161,26197,"1","Yes",195338,48.25,90.66666667,"Mid","2008"
"2919",2919,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",442,442,906,906,1,1,0.55,"Otolith",4,9,"15-6723-53466",11162,26204,"1","Yes",195536,48.25,90.66666667,"Mid","2008"
"2920",2920,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",493,493,1270,1270,2,2,0.46,"Otolith",4,9,"15-6723-53466",11163,26203,"1","Yes",195535,48.25,90.66666667,"Mid","2008"
"2921",2921,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",380,380,483,483,1,1,0.18,"Otolith",2,9,"15-6723-53466",11164,26202,"1","Yes",195534,48.25,90.66666667,"Mid","2008"
"2922",2922,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",510,510,1614,1614,1,1,0.61,"Otolith",6,9,"15-6723-53466",11165,26201,"1","Yes",195533,48.25,90.66666667,"Mid","2008"
"2923",2923,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",443,443,854,854,1,1,0.32,"Otolith",3,9,"15-6723-53466",11166,26200,"1","Yes",195532,48.25,90.66666667,"Mid","2008"
"2924",2924,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",390,390,540,540,1,1,0.25,"Otolith",2,9,"15-6723-53466",11167,26196,"1","Yes",195337,48.25,90.66666667,"Mid","2008"
"2925",2925,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",520,520,1600,1600,2,2,0.61,"Otolith",6,9,"15-6723-53466",11168,26176,"1","Yes",195264,48.25,90.66666667,"Mid","2008"
"2926",2926,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",515,515,1379,1379,2,2,0.36,"Otolith",4,9,"15-6723-53466",11169,26175,"1","Yes",195263,48.25,90.66666667,"Mid","2008"
"2927",2927,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",479,479,1183,1183,1,1,0.27,"Otolith",3,9,"15-6723-53466",11170,26167,"1","Yes",195125,48.25,90.66666667,"Mid","2008"
"2928",2928,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",491,491,1317,1317,2,2,0.32,"Otolith",3,9,"15-6723-53466",11172,26173,"1","Yes",195261,48.25,90.66666667,"Mid","2008"
"2929",2929,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",463,463,935,935,2,2,0.35,"Otolith",3,9,"15-6723-53466",11173,26172,"1","Yes",195260,48.25,90.66666667,"Mid","2008"
"2930",2930,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",453,453,957,957,2,2,0.38,"Otolith",4,9,"15-6723-53466",11174,26166,"1","Yes",195124,48.25,90.66666667,"Mid","2008"
"2931",2931,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",496,496,1192,1192,2,2,0.45,"Otolith",4,9,"15-6723-53466",11175,26171,"1","Yes",195259,48.25,90.66666667,"Mid","2008"
"2932",2932,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",420,420,743,743,1,1,0.24,"Otolith",2,4,"15-6723-53466",11176,26170,"1","Yes",195258,48.25,90.66666667,"Mid","2008"
"2933",2933,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",441,441,986,986,2,2,0.26,"Otolith",3,9,"15-6723-53466",11177,26169,"1","Yes",195257,48.25,90.66666667,"Mid","2008"
"2934",2934,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",581,581,1335,1335,1,1,0.23,"Cleithrum",3,7,"15-6723-53466",11178,26179,"1","Yes",195321,48.25,90.66666667,"Mid","2008"
"2935",2935,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",733,733,2648,2648,2,2,0.41,"Cleithrum",5,7,"15-6723-53466",11180,26152,"1","Yes",195187,48.25,90.66666667,"Mid","2008"
"2936",2936,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",642,642,1882,1882,1,1,0.29,"Cleithrum",5,7,"15-6723-53466",11181,26151,"1","Yes",195115,48.25,90.66666667,"Mid","2008"
"2937",2937,48159040,4815,9040,"Walleye","Walleye","2008-09-03",2008,"2008-09-03","2008-09-04",496,496,1278,1278,2,2,0.42,"Otolith",4,8,"15-6723-53466",11183,26168,"1","Yes",195256,48.25,90.66666667,"Mid","2008"
"2938",2938,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",590,590,1300,1300,1,1,0.21,"Cleithrum",3,7,"15-6723-53466",11185,26180,"1","Yes",195322,48.25,90.66666667,"Mid","2008"
"2939",2939,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",600,600,1360,1360,1,1,0.85,"Cleithrum",6,7,"15-6723-53466",11189,26195,"1","Yes",195526,48.25,90.66666667,"Mid","2008"
"2940",2940,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",645,645,1422,1422,2,2,0.43,"Cleithrum",4,6,"15-6723-53466",11190,26194,"1","Yes",195525,48.25,90.66666667,"Mid","2008"
"2941",2941,48159040,4815,9040,"Northern Pike","Northern Pike","2008-09-03",2008,"2008-09-03","2008-09-04",743,743,2369,2369,2,2,0.73,"Cleithrum",5,6,"15-6723-53466",11191,26193,"1","Yes",195524,48.25,90.66666667,"Mid","2008"
"2942",2942,48159148,481525,914815,"Lake Trout","Lake Trout","2010-08-07",2010,"2010-08-07","2010-08-08",618,618,1073,1073,2,2,0.95,"Otolith",22,6,"15-5888-53453",11193,11357,"1X","Yes",353950,48.25694444,91.80416667,"Mid","2010"
"2943",2943,48159148,481525,914815,"Lake Trout","Lake Trout","2010-08-07",2010,"2010-08-07","2010-08-08",560,560,1204,1204,2,2,0.48,"Otolith",21,7,"15-5888-53453",11194,11374,"1X","Yes",353841,48.25694444,91.80416667,"Mid","2010"
"2944",2944,48159148,481525,914815,"Lake Trout","Lake Trout","2010-08-07",2010,"2010-08-07","2010-08-08",421,421,591,591,2,2,0.33,"Otolith",9,8,"15-5888-53453",11199,11375,"1X","Yes",353840,48.25694444,91.80416667,"Mid","2010"
"2945",2945,48159148,481525,914815,"Lake Trout","Lake Trout","2010-08-07",2010,"2010-08-07","2010-08-08",635,635,2629,2629,1,1,0.48,"Otolith",23,7,"15-5888-53453",11210,11368,"1X","Yes",353966,48.25694444,91.80416667,"Mid","2010"
"2946",2946,48159148,481525,914815,"Lake Trout","Lake Trout","2010-08-07",2010,"2010-08-07","2010-08-08",940,940,10107,10107,2,2,1.9,"Otolith",32,6,"15-5888-53453",11211,11367,"1X","Yes",353843,48.25694444,91.80416667,"Mid","2010"
"2947",2947,48159148,481525,914815,"Lake Trout","Lake Trout","2010-08-07",2010,"2010-08-07","2010-08-08",690,690,2966,2966,1,1,0.75,"Otolith",28,7,"15-5888-53453",11215,11372,"1X","Yes",353839,48.25694444,91.80416667,"Mid","2010"
"2948",2948,48159148,481525,914815,"Lake Trout","Lake Trout","2010-08-07",2010,"2010-08-07","2010-08-08",682,682,2382,2382,2,2,0.58,"Otolith",15,6,"15-5888-53453",11216,11356,"1X","Yes",353949,48.25694444,91.80416667,"Mid","2010"
"2949",2949,48168503,481537,850256,"Walleye","Walleye","2011-08-04",2011,"2011-08-03","2011-08-04",524,524,1040,1040,1,1,1.1,"Otolith",15,8,"16-6450-53469",11217,4577,"1X","Yes",440161,48.26027778,85.04888889,"Mid","2011"
"2950",2950,48168503,481537,850256,"Smallmouth Bass","Smallmouth Bass","2011-08-04",2011,"2011-08-03","2011-08-04",418,418,1050,1050,2,2,0.33,"Otolith",6,8,"16-6450-53469",11218,4582,"1X","Yes",440113,48.26027778,85.04888889,"Mid","2011"
"2951",2951,48168503,481537,850256,"Smallmouth Bass","Smallmouth Bass","2011-08-04",2011,"2011-08-03","2011-08-04",365,365,385,385,2,2,0.17,"Otolith",4,9,"16-6450-53469",11219,4579,"1X","Yes",440112,48.26027778,85.04888889,"Mid","2011"
"2952",2952,48168503,481537,850256,"Walleye","Walleye","2011-08-04",2011,"2011-08-03","2011-08-04",390,390,500,500,1,1,0.55,"Otolith",5,9,"16-6450-53469",11220,4574,"1X","Yes",440110,48.26027778,85.04888889,"Mid","2011"
"2953",2953,48168503,481537,850256,"Walleye","Walleye","2011-08-04",2011,"2011-08-03","2011-08-04",371,371,450,450,2,2,0.36,"Otolith",4,9,"16-6450-53469",11221,4583,"1X","Yes",440114,48.26027778,85.04888889,"Mid","2011"
"2954",2954,48168503,481537,850256,"Walleye","Walleye","2011-08-04",2011,"2011-08-03","2011-08-04",339,339,317,317,2,2,0.37,"Otolith",4,8,"16-6450-53469",11222,4581,"1X","Yes",440164,48.26027778,85.04888889,"Mid","2011"
"2955",2955,48168503,481537,850256,"Walleye","Walleye","2011-08-04",2011,"2011-08-03","2011-08-04",310,310,240,240,2,2,0.29,"Otolith",4,9,"16-6450-53469",11223,4580,"1X","Yes",440163,48.26027778,85.04888889,"Mid","2011"
"2956",2956,48168503,481537,850256,"Smallmouth Bass","Smallmouth Bass","2011-08-04",2011,"2011-08-03","2011-08-04",365,365,695,695,2,2,0.21,"Otolith",4,9,"16-6450-53469",11224,4578,"1X","Yes",440111,48.26027778,85.04888889,"Mid","2011"
"2957",2957,48168503,481537,850256,"Northern Pike","Northern Pike","2011-08-05",2011,"2011-08-04","2011-08-05",551,551,980,980,1,1,0.38,"Cleithrum",5,8,"16-6450-53469",11225,4533,"1","Yes",440133,48.26027778,85.04888889,"Mid","2011"
"2958",2958,48168503,481537,850256,"Walleye","Walleye","2011-08-05",2011,"2011-08-04","2011-08-05",410,410,598,598,2,2,0.49,"Otolith",5,9,"16-6450-53469",11226,4535,"1X","Yes",440099,48.26027778,85.04888889,"Mid","2011"
"2959",2959,48168503,481537,850256,"Walleye","Walleye","2011-08-06",2011,"2011-08-05","2011-08-06",370,370,390,390,2,2,0.67,"Otolith",5,8,"16-6450-53469",11227,4567,"1X","Yes",440180,48.26027778,85.04888889,"Mid","2011"
"2960",2960,48168503,481537,850256,"Northern Pike","Northern Pike","2011-08-06",2011,"2011-08-05","2011-08-06",950,950,6500,6500,2,2,1.4,"Cleithrum",11,6,"16-6450-53469",11228,4565,"1","Yes",440176,48.26027778,85.04888889,"Mid","2011"
"2961",2961,48168503,481537,850256,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-06","2011-08-07",410,410,356,356,2,2,0.3,"Cleithrum",2,6,"16-6450-53469",11229,4564,"1","Yes",440343,48.26027778,85.04888889,"Mid","2011"
"2962",2962,48168503,481537,850256,"Walleye","Walleye","2011-08-07",2011,"2011-08-06","2011-08-07",377,377,420,420,1,1,0.67,"Otolith",5,9,"16-6450-53469",11230,4530,"1X","Yes",440349,48.26027778,85.04888889,"Mid","2011"
"2963",2963,48168503,481537,850256,"Walleye","Walleye","2011-08-07",2011,"2011-08-06","2011-08-07",364,364,411,411,2,2,0.43,"Otolith",4,9,"16-6450-53469",11232,4563,"1X","Yes",440322,48.26027778,85.04888889,"Mid","2011"
"2964",2964,48168503,481537,850256,"Walleye","Walleye","2011-08-07",2011,"2011-08-06","2011-08-07",356,356,385,385,1,1,0.52,"Otolith",5,9,"16-6450-53469",11233,4527,"1X","Yes",440323,48.26027778,85.04888889,"Mid","2011"
"2965",2965,48168503,481537,850256,"Smallmouth Bass","Smallmouth Bass","2011-08-08",2011,"2011-08-07","2011-08-08",445,445,1250,1250,2,2,0.84,"Otolith",9,8,"16-6450-53469",11234,4554,"1X","Yes",440316,48.26027778,85.04888889,"Mid","2011"
"2966",2966,48168503,481537,850256,"Smallmouth Bass","Smallmouth Bass","2011-08-08",2011,"2011-08-07","2011-08-08",397,397,900,900,2,2,0.54,"Otolith",6,9,"16-6450-53469",11235,4536,"1X","Yes",440307,48.26027778,85.04888889,"Mid","2011"
"2967",2967,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",611,611,2060,2060,2,2,1.1,"Otolith",10,9,"16-6450-53469",11236,4559,"1X","Yes",440339,48.26027778,85.04888889,"Mid","2011"
"2968",2968,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",391,391,520,520,2,2,0.48,"Otolith",5,9,"16-6450-53469",11237,4549,"1X","Yes",440333,48.26027778,85.04888889,"Mid","2011"
"2969",2969,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",391,391,520,520,2,2,0.48,"Otolith",5,9,"16-6450-53469",11237,4550,"1X","Yes",440315,48.26027778,85.04888889,"Mid","2011"
"2970",2970,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",502,502,1025,1025,2,2,0.7,"Otolith",8,9,"16-6450-53469",11238,4542,"1X","Yes",440329,48.26027778,85.04888889,"Mid","2011"
"2971",2971,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",392,392,520,520,2,2,0.52,"Otolith",5,9,"16-6450-53469",11239,4548,"1X","Yes",440332,48.26027778,85.04888889,"Mid","2011"
"2972",2972,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",391,391,520,520,2,2,0.53,"Otolith",5,9,"16-6450-53469",11240,4549,"1X","Yes",440333,48.26027778,85.04888889,"Mid","2011"
"2973",2973,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",391,391,520,520,2,2,0.53,"Otolith",5,9,"16-6450-53469",11240,4550,"1X","Yes",440315,48.26027778,85.04888889,"Mid","2011"
"2974",2974,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",381,381,470,470,2,2,0.53,"Otolith",5,9,"16-6450-53469",11241,4547,"1X","Yes",440331,48.26027778,85.04888889,"Mid","2011"
"2975",2975,48168503,481537,850256,"Walleye","Walleye","2011-08-08",2011,"2011-08-07","2011-08-08",371,371,432,432,2,2,0.51,"Otolith",4,9,"16-6450-53469",11242,4556,"1X","Yes",440318,48.26027778,85.04888889,"Mid","2011"
