WATERBODY_CODE,LATITUDE,LONGITUDE,SPECIES_NAME,name,SAMPLE_DATE,Netting_Start_Date,Netting_End_Date,Len2mm,Total_Length,WEIGHT,Round_Weight,SexID,Sex_ID,VALUE,Aging_Structure,Assessed_Fish_Age,Assessed_Age_Confidence,Waterbody_LID,ON_Hg_BSM_years_ID,qryContaminant_link_fish_age_date_tissue_ID,Tissues_Sampled,Contaminant_Samples_Taken,FN3_individual_fish_id
44307727,442914,772713,Smallmouth Bass,Smallmouth Bass,2010-06-23,2010-06-23,2010-06-24,332,332,472,472,2,2,0.86,Dorsal Spine,7,6,18-3050-49285,1097,30628,1,Yes,300641
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,430,430,932,932,2,2,0.42,Otolith,5,8,18-3050-49285,1101,30642,1X,Yes,300735
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,371,371,472,472,1,1,0.65,Otolith,5,8,18-3050-49285,1102,30638,1X,Yes,300655
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,472,472,980,980,1,1,0.76,Otolith,7,9,18-3050-49285,1105,30622,1,Yes,300494
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,465,465,1032,1032,2,2,0.8,Otolith,7,8,18-3050-49285,1106,30645,1X,Yes,299744
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,445,445,892,892,2,2,0.57,Otolith,5,8,18-3050-49285,1107,30643,1X,Yes,299746
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,357,357,416,416,1,1,0.67,Otolith,5,9,18-3050-49285,1108,30637,1X,Yes,300653
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,353,353,430,430,1,1,0.67,Otolith,5,9,18-3050-49285,1109,30636,1X,Yes,300652
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,333,333,302,302,1,1,0.41,Otolith,3,9,18-3050-49285,1110,30641,1X,Yes,300649
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,322,322,324,324,1,1,0.4,Otolith,3,9,18-3050-49285,1111,30633,1X,Yes,300648
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,317,317,310,310,2,2,0.41,Otolith,3,9,18-3050-49285,1112,30634,1X,Yes,300650
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,313,313,278,278,2,2,0.38,Otolith,3,9,18-3050-49285,1113,30640,1X,Yes,300654
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,307,307,252,252,1,1,0.49,Otolith,3,9,18-3050-49285,1114,30631,1X,Yes,300644
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,293,293,230,230,2,2,0.32,Otolith,2,8,18-3050-49285,1115,30623,1,Yes,299741
44307727,442914,772713,Walleye,Walleye,2010-06-23,2010-06-23,2010-06-24,259,259,150,150,2,2,0.29,Otolith,2,9,18-3050-49285,1116,30630,1X,Yes,299742
44307727,442914,772713,Northern Pike,Northern Pike,2010-06-23,2010-06-23,2010-06-24,521,521,790,790,1,1,0.27,Scales (left side),2,6,18-3050-49285,1121,30646,1,Yes,300747
44327632,443252,763230,Smallmouth Bass,Smallmouth Bass,2010-06-14,2010-06-14,2010-06-15,328,328,400,400,1,1,0.38,Dorsal Spine,6,6,18-3782-49339,1191,30252,1,Yes,294021
44327632,443252,763230,Smallmouth Bass,Smallmouth Bass,2010-06-14,2010-06-14,2010-06-15,304,304,350,350,2,2,0.22,Dorsal Spine,5,8,18-3782-49339,1192,30251,1,Yes,294020
44327632,443252,763230,Smallmouth Bass,Smallmouth Bass,2010-06-14,2010-06-14,2010-06-15,246,246,180,180,2,2,0.23,Dorsal Spine,4,8,18-3782-49339,1195,30259,1,Yes,294031
44327632,443252,763230,Smallmouth Bass,Smallmouth Bass,2010-06-14,2010-06-14,2010-06-15,209,209,110,110,1,1,0.16,Dorsal Spine,3,8,18-3782-49339,1197,30258,1,Yes,293817
44327632,443252,763230,Lake Trout,Lake Trout,2010-06-14,2010-06-14,2010-06-15,360,360,370,370,1,1,0.13,Otolith,6,7,18-3782-49339,1198,30260,1,Yes,293819
44327632,443252,763230,Lake Trout,Lake Trout,2010-06-14,2010-06-14,2010-06-15,350,350,285,285,2,2,0.15,Otolith,5,6,18-3782-49339,1199,30261,1,Yes,293818
44327632,443252,763230,Smallmouth Bass,Smallmouth Bass,2010-06-14,2010-06-14,2010-06-15,400,400,800,800,2,2,0.71,Dorsal Spine,10,8,18-3782-49339,1209,30253,1,Yes,294023
44327632,443252,763230,Lake Trout,Lake Trout,2010-06-14,2010-06-14,2010-06-15,501,501,1000,1000,1,1,0.21,Otolith,9,5,18-3782-49339,1215,30255,1,Yes,293816
44327632,443252,763230,Lake Trout,Lake Trout,2010-06-14,2010-06-14,2010-06-15,442,442,700,700,2,2,0.22,Otolith,11,6,18-3782-49339,1218,30262,1,Yes,293820
44327632,443252,763230,Lake Trout,Lake Trout,2010-06-14,2010-06-14,2010-06-15,413,413,500,500,2,2,0.23,Otolith,10,5,18-3782-49339,1219,30254,1,Yes,293814
44327632,443252,763230,Lake Trout,Lake Trout,2010-06-14,2010-06-14,2010-06-15,400,400,470,470,2,2,0.2,Otolith,6,7,18-3782-49339,1220,30256,1,Yes,293815
44327818,443313,781624,Walleye,Walleye,2008-08-10,2008-08-10,2008-08-11,424,424,595,595,2,2,0.17,Dorsal Spine,5,7,17-7170-49371,1241,28939,1,Yes,132445
44327818,443313,781624,Walleye,Walleye,2008-08-10,2008-08-10,2008-08-11,472,472,850,850,2,2,0.14,Otolith,5,9,17-7170-49371,1242,28938,1,Yes,132444
44337806,443345,780632,Walleye,Walleye,2008-07-18,2008-07-17,2008-07-18,436,436,700,700,1,1,0.24,Otolith,5,9,17-7310-49388,1249,29022,1,Yes,118689
44337806,443345,780632,Walleye,Walleye,2008-07-18,2008-07-17,2008-07-18,405,405,600,600,2,2,0.93,Dorsal Spine,7,4,17-7310-49388,1250,29021,1,Yes,118507
44337806,443345,780632,Walleye,Walleye,2008-07-18,2008-07-17,2008-07-18,451,451,720,720,2,2,0.2,Otolith,5,9,17-7310-49388,1251,29015,1X,Yes,118685
44337806,443345,780632,Walleye,Walleye,2008-07-18,2008-07-17,2008-07-18,415,415,610,610,1,1,0.2,Dorsal Spine,6,7,17-7310-49388,1252,29020,1,Yes,118690
44337806,443345,780632,Walleye,Walleye,2008-07-18,2008-07-17,2008-07-18,385,385,460,460,2,2,0.35,Dorsal Spine,5,6,17-7310-49388,1253,29019,1,Yes,118691
44337813,443326,781400,Walleye,Walleye,2009-08-06,2009-08-05,2009-08-06,457,457,900,900,2,2,0.22,Otolith,4,7,17-7197-49373,1258,29091,1,Yes,226176
44337813,443326,781400,Walleye,Walleye,2009-08-06,2009-08-05,2009-08-06,315,315,275,275,1,1,0.13,Scales (left side),2,7,17-7197-49373,1259,29088,1,Yes,226173
44337813,443326,781400,Walleye,Walleye,2009-08-06,2009-08-05,2009-08-06,307,307,250,250,1,1,0.23,Scales (left side),3,6,17-7197-49373,1262,29087,1,Yes,226172
44337813,443326,781400,Smallmouth Bass,Smallmouth Bass,2009-08-07,2009-08-06,2009-08-07,497,497,1600,1600,2,2,0.82,Scales (left side),9,3,17-7197-49373,1263,29086,1,Yes,226192
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,320,320,470,470,2,2,0.21,Dorsal Spine,3,7,17-4561-50068,1264,28263,1X,Yes,156397
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,389,389,1100,1100,1,1,0.36,Dorsal Spine,7,6,17-4561-50068,1267,28283,1X,Yes,156409
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,426,426,1400,1400,1,1,0.28,Dorsal Spine,6,7,17-4561-50068,1268,28284,1X,Yes,156408
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,458,458,1500,1500,2,2,0.56,Dorsal Spine,15,6,17-4561-50068,1269,28282,1X,Yes,156407
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,411,411,1150,1150,2,2,0.38,Dorsal Spine,6,7,17-4561-50068,1270,28281,1X,Yes,156406
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,198,198,80,80,2,2,0.12,Scales (left side),1,8,17-4561-50068,1271,28280,1X,Yes,156405
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,414,414,1200,1200,2,2,0.34,Dorsal Spine,6,7,17-4561-50068,1272,28264,1X,Yes,156398
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,354,354,300,300,2,2,0.22,Otolith,3,8,17-4561-50068,1273,28275,1X,Yes,156666
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,484,484,1200,1200,2,2,0.54,Otolith,9,8,17-4561-50068,1274,28277,1X,Yes,156404
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,316,316,225,225,1,1,0.21,Otolith,2,9,17-4561-50068,1275,28279,1X,Yes,156665
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,305,305,175,175,1,1,0.19,Dorsal Spine,2,7,17-4561-50068,1276,28278,1X,Yes,156663
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,332,332,250,250,2,2,0.23,Otolith,3,9,17-4561-50068,1277,28274,1X,Yes,156656
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,363,363,375,375,2,2,0.29,Otolith,4,9,17-4561-50068,1278,28269,1X,Yes,156403
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,329,329,250,250,2,2,0.31,Otolith,4,9,17-4561-50068,1279,28273,1X,Yes,156655
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,333,333,250,250,2,2,0.3,Otolith,3,9,17-4561-50068,1280,28271,1X,Yes,156402
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,276,276,150,150,2,2,0.15,Otolith,1,9,17-4561-50068,1281,28272,1X,Yes,156401
44337846,443307,784539,Walleye,Walleye,2008-09-17,2008-09-16,2008-09-17,260,260,100,100,2,2,0.22,Otolith,1,9,17-4561-50068,1282,28268,1X,Yes,156400
44337846,443307,784539,Smallmouth Bass,Smallmouth Bass,2008-09-17,2008-09-16,2008-09-17,185,185,80,80,2,2,0.06,Scales (left side),1,8,17-4561-50068,1283,28267,1X,Yes,156654
44338114,443310,811327,Northern Pike,Northern Pike,2008-09-08,2008-09-08,2008-09-09,531,531,1100,1100,1,1,0.11,,,,17-4822-49331,1285,28310,1,Yes,143308
44338114,443310,811327,Walleye,Walleye,2008-09-09,2008-09-09,2008-09-10,451,451,750,750,1,1,0.21,Otolith,3,8,17-4822-49331,1286,28309,1,Yes,143306
44338114,443310,811327,Walleye,Walleye,2008-09-09,2008-09-09,2008-09-10,471,471,950,950,2,2,0.21,Otolith,4,8,17-4822-49331,1287,28307,1,Yes,143305
44338114,443310,811327,Walleye,Walleye,2008-09-09,2008-09-09,2008-09-10,382,382,450,450,1,1,0.15,Otolith,2,9,17-4822-49331,1288,28305,1,Yes,143347
44338114,443310,811327,Walleye,Walleye,2008-09-09,2008-09-09,2008-09-10,491,491,1000,1000,1,1,0.21,Otolith,4,8,17-4822-49331,1289,28306,1,Yes,143304
44338114,443310,811327,Walleye,Walleye,2008-09-09,2008-09-09,2008-09-10,461,461,800,800,1,1,0.18,Otolith,4,8,17-4822-49331,1290,28308,1,Yes,143307
44338114,443310,811327,Walleye,Walleye,2008-09-09,2008-09-09,2008-09-10,508,508,1100,1100,1,1,0.58,Otolith,14,8,17-4822-49331,1291,28295,1,Yes,143297
44338114,443310,811327,Northern Pike,Northern Pike,2008-09-09,2008-09-09,2008-09-10,594,594,1300,1300,1,1,0.18,,,,17-4822-49331,1292,28292,1,Yes,143296
44338114,443310,811327,Northern Pike,Northern Pike,2008-09-09,2008-09-09,2008-09-10,649,649,1500,1500,2,2,0.17,,,,17-4822-49331,1293,28296,1,Yes,143343
44338114,443310,811327,Walleye,Walleye,2008-09-09,2008-09-09,2008-09-10,541,541,1750,1750,2,2,0.72,Otolith,14,9,17-4822-49331,1294,28294,1,Yes,143298
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-10,2008-09-11,372,372,800,800,2,2,0.21,Scales (left side),4,8,17-4822-49331,1304,28287,1,Yes,143294
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-10,2008-09-11,260,260,230,230,1,1,0.11,Scales (left side),2,8,17-4822-49331,1305,28286,1,Yes,143321
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-10,2008-09-11,352,352,600,600,2,2,0.14,Scales (left side),3,8,17-4822-49331,1306,28288,1,Yes,143293
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-10,2008-09-11,429,429,1400,1400,2,2,0.22,Dorsal Spine,7,5,17-4822-49331,1307,28311,1,Yes,145155
44338114,443310,811327,Walleye,Walleye,2008-09-10,2008-09-10,2008-09-11,454,454,800,800,1,1,0.22,Otolith,4,9,17-4822-49331,1308,28289,1,Yes,143323
44338114,443310,811327,Walleye,Walleye,2008-09-10,2008-09-10,2008-09-11,456,456,800,800,1,1,0.17,Otolith,3,9,17-4822-49331,1309,28290,1,Yes,143295
44338114,443310,811327,Northern Pike,Northern Pike,2008-09-10,2008-09-10,2008-09-11,716,716,2200,2200,2,2,0.22,,,,17-4822-49331,1310,28314,1,Yes,145160
44338114,443310,811327,Northern Pike,Northern Pike,2008-09-10,2008-09-10,2008-09-11,706,706,2200,2200,2,2,0.38,,,,17-4822-49331,1311,28313,1,Yes,144884
44338114,443310,811327,Walleye,Walleye,2008-09-10,2008-09-10,2008-09-11,462,462,800,800,1,1,0.48,Otolith,9,8,17-4822-49331,1312,28291,1,Yes,143322
44338114,443310,811327,Walleye,Walleye,2008-09-10,2008-09-10,2008-09-11,488,488,1000,1000,1,1,0.24,Otolith,4,9,17-4822-49331,1313,28285,1,Yes,143292
44338114,443310,811327,Walleye,Walleye,2008-09-10,2008-09-10,2008-09-11,495,495,1250,1250,1,1,0.54,Scales (left side),11,5,17-4822-49331,1314,28312,1,Yes,145159
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,441,441,1700,1700,1,1,0.3,Scales (left side),6,7,17-4822-49331,1295,28300,1,Yes,143303
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,335,335,600,600,2,2,0.19,Dorsal Spine,3,7,17-4822-49331,1296,28298,1,Yes,143301
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,335,335,600,600,2,2,0.19,Scales (left side),3,8,17-4822-49331,1296,28303,1,Yes,143344
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,365,365,700,700,2,2,0.18,Scales (left side),3,8,17-4822-49331,1297,28302,1,Yes,143346
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,414,414,1000,1000,2,2,0.32,Dorsal Spine,5,7,17-4822-49331,1298,28304,1,Yes,143345
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,258,258,260,260,2,2,0.17,Scales (left side),2,8,17-4822-49331,1299,28299,1,Yes,143302
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,335,335,600,600,2,2,0.2,Dorsal Spine,3,7,17-4822-49331,1300,28298,1,Yes,143301
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,335,335,600,600,2,2,0.2,Scales (left side),3,8,17-4822-49331,1300,28303,1,Yes,143344
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,306,306,400,400,1,1,0.23,Scales (left side),3,8,17-4822-49331,1301,28297,1,Yes,143300
44338114,443310,811327,Smallmouth Bass,Smallmouth Bass,2008-09-10,2008-09-09,2008-09-10,493,493,2000,2000,1,1,0.58,Dorsal Spine,12,5,17-4822-49331,1302,28301,1,Yes,143299
44347616,443406,761541,Northern Pike,Northern Pike,2010-08-16,2010-08-16,2010-08-17,567,567,800,800,2,2,0.28,Scales (left side),3,7,18-3998-49356,1315,30661,1,Yes,324756
44347616,443406,761541,Northern Pike,Northern Pike,2010-08-16,2010-08-16,2010-08-17,585,585,930,930,2,2,0.24,Cleithrum,3,8,18-3998-49356,1316,30658,1,Yes,324742
44347616,443406,761541,Northern Pike,Northern Pike,2010-08-16,2010-08-16,2010-08-17,460,460,560,560,1,1,0.19,Scales (left side),2,5,18-3998-49356,1320,30659,1,Yes,324743
44347823,443432,782314,Walleye,Walleye,2009-08-19,2009-08-18,2009-08-19,556,556,1600,1600,2,2,0.74,Otolith,14,7,17-7074-49389,1337,29038,1,Yes,238210
44347823,443432,782314,Walleye,Walleye,2009-08-19,2009-08-18,2009-08-19,433,433,600,600,2,2,0.24,Otolith,4,7,17-7074-49389,1338,29037,1,Yes,238378
44347823,443432,782314,Walleye,Walleye,2009-08-20,2009-08-19,2009-08-20,395,395,480,480,2,2,0.33,Scales (left side),6,7,17-7074-49389,1339,29035,1,Yes,238329
44347823,443432,782314,Walleye,Walleye,2009-08-21,2009-08-20,2009-08-21,664,664,2700,2700,2,2,1.1,Otolith,18,8,17-7074-49389,1340,29033,1,Yes,238218
44347823,443432,782314,Walleye,Walleye,2009-08-21,2009-08-20,2009-08-21,326,326,275,275,2,2,0.13,Scales (left side),3,7,17-7074-49389,1341,29034,1,Yes,238225
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,461,461,590,590,1,1,0.31,Scales (left side),2,6,18-3580-49390,1347,30585,1,Yes,296399
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,506,506,675,675,2,2,0.33,Scales (left side),3,7,18-3580-49390,1349,30593,1,Yes,296402
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,459,459,500,500,1,1,0.33,Scales (left side),3,8,18-3580-49390,1350,30592,1,Yes,296401
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,456,456,550,550,2,2,0.32,Scales (left side),4,5,18-3580-49390,1351,30586,1,Yes,296405
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,455,455,500,500,1,1,0.29,Scales (left side),3,5,18-3580-49390,1352,30590,1,Yes,296528
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,450,450,500,500,2,2,0.27,Scales (left side),3,6,18-3580-49390,1353,30588,1,Yes,296406
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,450,450,500,500,2,2,0.28,Scales (left side),3,6,18-3580-49390,1354,30588,1,Yes,296406
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,445,445,500,500,2,2,0.22,Scales (left side),2,6,18-3580-49390,1355,30594,1,Yes,296542
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,444,444,500,500,2,2,0.26,Scales (left side),2,5,18-3580-49390,1356,30591,1,Yes,296529
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,412,412,400,400,2,2,0.3,Scales (left side),2,6,18-3580-49390,1357,30587,1,Yes,296400
44357647,443530,764721,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,381,381,300,300,1,1,0.25,Scales (left side),2,6,18-3580-49390,1358,30589,1,Yes,296514
44357659,443521,765925,Northern Pike,Northern Pike,2010-07-15,2010-07-15,2010-07-16,550,550,920,920,2,2,0.28,Cleithrum,4,7,18-3420-49390,1360,30600,1,Yes,306822
44357659,443521,765925,Northern Pike,Northern Pike,2010-07-15,2010-07-15,2010-07-16,575,575,1100,1100,2,2,0.33,Cleithrum,5,7,18-3420-49390,1361,30599,1,Yes,306821
44357700,443543,770035,Walleye,Walleye,2010-07-21,2010-07-21,2010-07-22,425,425,700,700,2,2,0.53,Scales (left side),5,6,18-3404-49395,1366,30745,1X,Yes,306679
44357700,443543,770035,Walleye,Walleye,2010-07-21,2010-07-21,2010-07-22,320,320,270,270,2,2,0.25,Scales (left side),2,6,18-3404-49395,1367,30746,1X,Yes,306680
44357700,443543,770035,Walleye,Walleye,2010-07-21,2010-07-21,2010-07-22,310,310,285,285,1,1,0.38,Otolith,5,9,18-3404-49395,1368,30751,1X,Yes,306722
44357700,443543,770035,Northern Pike,Northern Pike,2010-07-21,2010-07-21,2010-07-22,610,610,1150,1150,1,1,0.54,Cleithrum,6,6,18-3404-49395,1371,30752,1,Yes,306578
44357700,443543,770035,Northern Pike,Northern Pike,2010-07-21,2010-07-21,2010-07-22,570,570,900,900,2,2,0.51,Cleithrum,4,6,18-3404-49395,1373,30742,1,Yes,306654
44357700,443543,770035,Northern Pike,Northern Pike,2010-07-21,2010-07-21,2010-07-22,530,530,775,775,2,2,0.36,Scales (left side),3,7,18-3404-49395,1374,30744,1,Yes,306657
44357700,443543,770035,Northern Pike,Northern Pike,2010-07-21,2010-07-21,2010-07-22,505,505,890,890,2,2,0.3,Scales (left side),2,7,18-3404-49395,1375,30750,1,Yes,306577
44357700,443543,770035,Smallmouth Bass,Smallmouth Bass,2010-07-21,2010-07-21,2010-07-22,334,334,625,625,2,2,0.7,Dorsal Spine,8,6,18-3404-49395,1381,30741,1X,Yes,306653
44357700,443543,770035,Walleye,Walleye,2010-07-21,2010-07-21,2010-07-22,575,575,1850,1850,2,2,0.64,Otolith,8,9,18-3404-49395,1383,30749,1X,Yes,306700
44357700,443543,770035,Walleye,Walleye,2010-07-21,2010-07-21,2010-07-22,491,491,1125,1125,2,2,1.1,Otolith,11,8,18-3404-49395,1384,30748,1X,Yes,306576
44367640,443616,764010,Walleye,Walleye,2008-06-24,2008-06-24,2008-06-25,410,410,620,620,1,1,0.89,Dorsal Spine,5,8,18-3677-49397,1459,29987,1,Yes,113189
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,365,365,270,270,2,2,0.39,Cleithrum,1,6,18-3677-49397,1469,29983,1,Yes,113201
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,356,356,240,240,2,2,0.5,Cleithrum,2,6,18-3677-49397,1470,29981,1,Yes,113199
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,540,540,960,960,1,1,0.45,Cleithrum,3,7,18-3677-49397,1472,29993,1,Yes,113194
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,444,444,520,520,2,2,0.24,Cleithrum,2,6,18-3677-49397,1473,29992,1,Yes,113193
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,481,481,640,640,2,2,0.32,Cleithrum,3,6,18-3677-49397,1474,29991,1,Yes,113192
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,425,425,450,450,2,2,0.25,Cleithrum,3,5,18-3677-49397,1475,29990,1,Yes,113191
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,669,669,1850,1850,2,2,0.57,Cleithrum,5,7,18-3677-49397,1477,29986,1,Yes,113202
44367640,443616,764010,Walleye,Walleye,2008-06-24,2008-06-24,2008-06-25,461,461,960,960,2,2,0.6,Otolith,5,7,18-3677-49397,1479,29996,1,Yes,113197
44367640,443616,764010,Walleye,Walleye,2008-06-24,2008-06-24,2008-06-25,563,563,1620,1620,1,1,1.6,Dorsal Spine,14,7,18-3677-49397,1480,29995,1,Yes,113196
44367640,443616,764010,Walleye,Walleye,2008-06-24,2008-06-24,2008-06-25,485,485,1210,1210,2,2,0.37,Otolith,4,7,18-3677-49397,1481,29988,1,Yes,113218
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-24,2008-06-25,342,342,200,200,2,2,0.66,Cleithrum,2,6,18-3677-49397,1482,29982,1,Yes,113200
44367640,443616,764010,Walleye,Walleye,2008-06-24,2008-06-24,2008-06-25,547,547,1600,1600,1,1,1.5,Otolith,13,6,18-3677-49397,1483,29994,1,Yes,113195
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,744,744,2700,2700,2,2,0.6,Cleithrum,6,6,18-3677-49397,1460,29977,1,Yes,113146
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,600,600,1300,1300,2,2,0.64,Cleithrum,3,7,18-3677-49397,1461,29979,1,Yes,113157
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,612,612,1500,1500,2,2,0.59,Cleithrum,4,7,18-3677-49397,1462,29976,1,Yes,113145
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,511,511,750,750,2,2,0.3,Cleithrum,3,7,18-3677-49397,1463,29975,1,Yes,113144
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,448,448,500,500,1,1,0.25,Cleithrum,2,8,18-3677-49397,1464,29974,1,Yes,113143
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,563,563,925,925,1,1,0.57,Cleithrum,3,7,18-3677-49397,1465,29973,1,Yes,113142
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,484,484,600,600,2,2,0.3,Cleithrum,3,5,18-3677-49397,1466,29972,1,Yes,113141
44367640,443616,764010,Northern Pike,Northern Pike,2008-06-24,2008-06-23,2008-06-24,480,480,680,680,1,1,0.34,Cleithrum,3,7,18-3677-49397,1467,29978,1,Yes,113156
44367930,443612,793024,Smallmouth Bass,Smallmouth Bass,2012-09-10,2012-09-10,2012-09-11,381,381,766,766,1,1,0.37,,,,17-6187-49397,1499,29132,1X,Yes,472563
